time,key,degree,quality,inversion,roman_numeral_notation
306,33,1,1,1,I
307,33,8,5,1,V7
308,33,8,5,1,V7
309,33,8,5,1,V7
310,33,1,1,1,I
311,33,1,1,1,I
312,33,1,1,1,I
313,33,8,5,1,V7
314,33,8,5,1,V7
315,33,8,5,1,V7
316,33,1,1,1,I
317,33,1,1,1,I
318,33,8,5,1,V7
319,33,1,1,1,I
320,33,1,1,1,I
321,33,8,5,1,V7
