onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
28.83333,51.0,54.0,0.08333,1.0,13.0
28.91667,46.0,51.0,0.08333,1.0,13.0
29.0,39.0,47.0,0.05833,1.0,13.0
29.05833,43.0,49.0,0.05833,1.0,13.0
29.125,46.0,51.0,0.05833,1.0,13.0
29.18333,51.0,54.0,0.05833,1.0,13.0
29.25,55.0,56.0,0.05833,1.0,13.0
29.30833,58.0,58.0,0.05833,1.0,13.0
29.375,63.0,61.0,0.05833,1.0,13.0
29.43333,67.0,63.0,0.05833,1.0,13.0
29.5,51.0,54.0,0.05833,1.0,13.0
29.55833,55.0,56.0,0.05833,1.0,13.0
29.625,58.0,58.0,0.05833,1.0,13.0
29.68333,63.0,61.0,0.05833,1.0,13.0
29.75,67.0,63.0,0.05833,0.0,13.0
29.80833,70.0,65.0,0.05833,0.0,13.0
29.875,75.0,68.0,0.05833,0.0,13.0
29.93333,79.0,71.0,0.05833,0.0,13.0
30.0,63.0,61.0,0.05833,1.0,13.0
30.05833,67.0,63.0,0.05833,1.0,13.0
30.125,70.0,65.0,0.05833,1.0,13.0
30.18333,75.0,68.0,0.05833,1.0,13.0
30.25,79.0,70.0,0.05833,0.0,13.0
30.30833,82.0,72.0,0.05833,0.0,13.0
30.375,87.0,75.0,0.05833,0.0,13.0
30.43333,91.0,78.0,0.05833,0.0,13.0
30.5,91.0,77.0,0.25,0.0,13.0
30.75,90.0,77.0,0.25,0.0,13.0
31.0,90.0,77.0,0.125,0.0,14.0
31.125,83.0,73.0,0.125,0.0,14.0
31.25,82.0,72.0,0.125,0.0,14.0
31.375,83.0,73.0,0.125,0.0,14.0
31.5,82.0,72.0,0.125,0.0,14.0
31.625,83.0,73.0,0.125,0.0,14.0
31.75,90.0,77.0,0.125,0.0,14.0
31.875,88.0,76.0,0.125,0.0,14.0
32.0,87.0,75.0,0.125,0.0,14.0
32.125,94.0,79.0,0.125,0.0,14.0
32.25,95.0,80.0,0.125,0.0,14.0
32.375,94.0,79.0,0.125,0.0,14.0
32.5,95.0,80.0,0.08333,0.0,14.0
32.58333,94.0,79.0,0.08333,0.0,14.0
32.65833,90.0,77.0,0.08333,0.0,14.0
32.75,94.0,79.0,0.08333,0.0,14.0
32.83333,92.0,78.0,0.08333,0.0,14.0
32.90833,88.0,76.0,0.08333,0.0,14.0
33.0,92.0,78.0,0.08333,0.0,14.0
33.08333,90.0,77.0,0.08333,0.0,14.0
33.16667,87.0,75.0,0.08333,0.0,14.0
33.25,90.0,77.0,0.08333,0.0,14.0
33.33333,88.0,76.0,0.08333,0.0,14.0
33.41667,85.0,74.0,0.08333,0.0,14.0
33.5,88.0,76.0,0.08333,0.0,14.0
33.58333,87.0,75.0,0.08333,0.0,14.0
33.66667,83.0,73.0,0.08333,0.0,14.0
33.75,87.0,75.0,0.08333,0.0,14.0
33.83333,85.0,74.0,0.08333,0.0,14.0
33.91667,82.0,72.0,0.08333,0.0,14.0
34.0,83.0,73.0,0.08333,0.0,15.0
34.08333,82.0,72.0,0.08333,0.0,15.0
34.16667,80.0,71.0,0.08333,0.0,15.0
34.25,78.0,70.0,0.08333,0.0,15.0
34.33333,76.0,69.0,0.08333,0.0,15.0
34.41667,75.0,68.0,0.08333,0.0,15.0
34.5,73.0,67.0,0.08333,0.0,15.0
34.58333,71.0,66.0,0.08333,0.0,15.0
34.66667,70.0,65.0,0.08333,0.0,15.0
34.75,68.0,64.0,0.08333,0.0,15.0
34.83333,66.0,63.0,0.08333,0.0,15.0
34.91667,64.0,62.0,0.08333,0.0,15.0
35.0,63.0,61.0,0.08333,0.0,15.0
35.08333,61.0,60.0,0.08333,0.0,15.0
35.16667,59.0,59.0,0.08333,0.0,15.0
35.25,58.0,58.0,0.08333,0.0,15.0
35.33333,56.0,57.0,0.08333,0.0,15.0
35.41667,54.0,56.0,0.08333,0.0,15.0
35.5,52.0,55.0,0.08333,1.0,15.0
35.58333,51.0,54.0,0.08333,1.0,15.0
35.66667,49.0,53.0,0.08333,1.0,15.0
35.75,47.0,52.0,0.08333,1.0,15.0
35.83333,46.0,51.0,0.08333,1.0,15.0
35.91667,47.0,52.0,0.08333,1.0,15.0
36.0,49.0,53.0,0.08333,1.0,15.0
36.08333,51.0,54.0,0.08333,1.0,15.0
36.16667,52.0,55.0,0.08333,1.0,15.0
36.25,54.0,56.0,0.08333,1.0,15.0
36.33333,56.0,57.0,0.08333,1.0,15.0
36.41667,58.0,58.0,0.08333,1.0,15.0
36.5,59.0,59.0,0.08333,0.0,15.0
36.58333,61.0,60.0,0.08333,0.0,15.0
36.66667,63.0,61.0,0.08333,0.0,15.0
36.75,64.0,62.0,0.08333,0.0,15.0
36.83333,66.0,63.0,0.08333,0.0,15.0
36.91667,68.0,64.0,0.08333,0.0,15.0
37.0,70.0,65.0,0.125,0.0,15.0
37.25,71.0,66.0,0.125,0.0,15.0
37.5,73.0,67.0,0.125,0.0,15.0
37.75,75.0,68.0,0.125,0.0,15.0
38.0,76.0,69.0,0.125,0.0,15.0
38.25,78.0,70.0,0.125,0.0,15.0
38.5,80.0,71.0,0.125,0.0,15.0
38.75,82.0,72.0,0.125,0.0,15.0
39.0,83.0,73.0,0.25,0.0,15.0
39.25,66.0,63.0,0.75,1.0,15.0
39.5,71.0,66.0,0.25,0.0,15.0
39.75,78.0,70.0,0.25,0.0,15.0
40.0,66.0,63.0,1.0,1.0,16.0
40.25,61.0,60.0,0.75,1.0,16.0
40.5,71.0,66.0,0.25,0.0,16.0
40.75,70.0,65.0,0.25,0.0,16.0
41.0,64.0,62.0,1.0,1.0,16.0
41.25,68.0,64.0,0.75,1.0,16.0
41.5,73.0,67.0,0.25,0.0,16.0
41.75,80.0,71.0,0.25,0.0,16.0
42.0,68.0,64.0,1.0,1.0,17.0
42.25,63.0,61.0,0.75,1.0,17.0
42.5,73.0,67.0,0.25,0.0,17.0
42.75,72.0,66.0,0.25,0.0,17.0
43.0,66.0,63.0,1.0,1.0,17.0
43.25,69.0,65.0,0.75,1.0,17.0
43.5,75.0,68.0,0.25,0.0,17.0
43.75,84.0,73.0,0.25,0.0,17.0
44.0,64.0,62.0,1.0,1.0,18.0
44.25,68.0,64.0,0.75,1.0,18.0
44.5,76.0,69.0,0.25,0.0,18.0
44.75,85.0,74.0,0.25,0.0,18.0
45.0,66.0,63.0,0.25,1.0,18.0
45.25,68.0,64.0,0.75,1.0,18.0
45.5,84.0,73.0,0.25,0.0,18.0
45.75,87.0,75.0,0.25,0.0,18.0
46.0,64.0,62.0,0.25,1.0,19.0
46.25,68.0,64.0,0.75,1.0,19.0
46.5,80.0,71.0,0.25,0.0,19.0
46.75,88.0,76.0,0.25,0.0,19.0
47.0,63.0,61.0,1.0,1.0,19.0
47.25,68.0,64.0,0.75,1.0,19.0
47.5,87.0,75.0,0.25,0.0,19.0
47.75,80.0,71.0,0.25,0.0,19.0
48.0,64.0,62.0,0.25,1.0,20.0
48.25,68.0,64.0,0.75,1.0,20.0
48.5,80.0,71.0,0.25,0.0,20.0
48.75,88.0,76.0,0.25,0.0,20.0
49.0,61.0,60.0,0.25,1.0,20.0
49.25,66.0,63.0,0.75,1.0,20.0
49.5,85.0,74.0,0.25,0.0,20.0
49.75,90.0,77.0,0.25,0.0,20.0
50.0,63.0,61.0,0.25,1.0,21.0
50.25,68.0,64.0,0.75,1.0,21.0
50.5,84.0,73.0,0.25,0.0,21.0
50.75,92.0,78.0,0.25,0.0,21.0
51.0,75.0,68.0,1.0,0.0,21.0
51.25,63.0,61.0,0.75,0.0,21.0
51.5,55.0,56.0,0.25,1.0,21.0
51.75,58.0,58.0,0.25,1.0,21.0
52.0,75.0,68.0,1.0,0.0,21.0
52.25,63.0,61.0,0.75,0.0,22.0
52.5,56.0,57.0,0.25,1.0,22.0
52.75,59.0,59.0,0.25,1.0,22.0
53.0,73.0,67.0,1.0,0.0,22.0
53.25,63.0,61.0,0.75,0.0,22.0
53.5,46.0,51.0,0.25,1.0,22.0
53.75,49.0,53.0,0.25,1.0,22.0
54.0,71.0,66.0,1.0,0.0,23.0
54.25,63.0,61.0,0.75,0.0,23.0
54.5,47.0,52.0,0.25,1.0,23.0
54.75,51.0,54.0,0.25,1.0,23.0
55.0,70.0,65.0,1.0,0.0,23.0
55.25,61.0,60.0,0.75,0.0,23.0
55.5,49.0,53.0,0.25,1.0,23.0
55.75,52.0,55.0,0.25,1.0,23.0
56.0,71.0,66.0,1.0,0.0,24.0
56.25,59.0,59.0,0.75,0.0,24.0
56.5,50.0,53.0,0.25,1.0,24.0
56.75,53.0,55.0,0.25,1.0,24.0
57.0,68.0,64.0,1.0,0.0,24.0
57.25,56.0,57.0,0.75,0.0,24.0
57.5,38.0,46.0,0.25,1.0,24.0
57.75,50.0,54.0,0.25,1.0,24.0
58.0,67.0,63.0,1.0,0.0,25.0
58.25,55.0,56.0,0.75,0.0,25.0
58.5,39.0,47.0,0.25,1.0,25.0
58.75,51.0,54.0,0.25,1.0,25.0
59.0,67.0,63.0,1.0,0.0,25.0
59.25,55.0,56.0,0.75,0.0,25.0
59.5,39.0,47.0,0.25,1.0,25.0
59.75,51.0,54.0,0.25,1.0,25.0
60.0,68.0,64.0,1.0,0.0,26.0
60.25,56.0,57.0,0.75,0.0,26.0
60.5,44.0,50.0,0.25,1.0,26.0
60.75,51.0,54.0,0.25,1.0,26.0
61.0,70.0,65.0,1.0,0.0,26.0
61.25,58.0,58.0,0.75,0.0,26.0
61.5,39.0,47.0,0.25,1.0,26.0
61.75,51.0,54.0,0.25,1.0,26.0
62.0,71.0,66.0,1.0,0.0,27.0
62.25,59.0,59.0,0.75,0.0,27.0
62.5,32.0,43.0,0.25,1.0,27.0
62.75,44.0,50.0,0.25,1.0,27.0
63.0,70.0,65.0,1.0,0.0,27.0
63.25,58.0,58.0,0.75,0.0,27.0
63.5,39.0,47.0,0.25,1.0,27.0
63.75,51.0,54.0,0.25,1.0,27.0
64.0,71.0,66.0,1.0,0.0,28.0
64.25,59.0,59.0,0.75,0.0,28.0
64.5,44.0,50.0,0.25,1.0,28.0
64.75,56.0,57.0,0.25,1.0,28.0
65.0,73.0,67.0,1.0,0.0,28.0
65.25,61.0,60.0,0.75,0.0,28.0
65.5,42.0,49.0,0.25,1.0,28.0
65.75,54.0,56.0,0.25,1.0,28.0
66.0,75.0,68.0,1.0,0.0,29.0
66.25,63.0,61.0,0.75,0.0,29.0
66.5,35.0,45.0,0.25,1.0,29.0
66.75,47.0,52.0,0.25,1.0,29.0
67.0,73.0,67.0,1.0,0.0,29.0
67.25,61.0,60.0,0.75,0.0,29.0
67.5,42.0,49.0,0.25,1.0,29.0
67.75,54.0,56.0,0.25,1.0,29.0
68.0,75.0,68.0,1.0,0.0,30.0
68.25,63.0,61.0,0.75,0.0,30.0
68.5,47.0,52.0,0.25,1.0,30.0
68.75,59.0,59.0,0.25,1.0,30.0
69.0,77.0,69.0,1.0,0.0,30.0
69.25,65.0,63.0,0.75,0.0,30.0
69.5,46.0,51.0,0.25,1.0,30.0
69.75,58.0,58.0,0.25,1.0,30.0
70.0,78.0,70.0,1.0,0.0,31.0
70.25,66.0,63.0,0.75,0.0,31.0
70.5,39.0,47.0,0.25,1.0,31.0
70.75,51.0,54.0,0.25,1.0,31.0
71.0,77.0,69.0,1.0,0.0,31.0
71.25,65.0,63.0,0.75,0.0,31.0
71.5,46.0,51.0,0.25,1.0,31.0
71.75,57.0,58.0,0.25,1.0,31.0
72.0,78.0,70.0,1.0,0.0,32.0
72.25,66.0,63.0,0.75,0.0,32.0
72.5,51.0,54.0,0.25,1.0,32.0
72.75,63.0,61.0,0.25,1.0,32.0
73.0,80.0,71.0,1.0,0.0,32.0
73.25,68.0,64.0,0.75,0.0,32.0
73.5,49.0,53.0,0.25,1.0,32.0
73.75,61.0,60.0,0.25,1.0,32.0
74.0,82.0,72.0,1.0,0.0,33.0
74.25,70.0,65.0,0.75,0.0,33.0
74.5,42.0,49.0,0.25,1.0,33.0
74.75,54.0,56.0,0.25,1.0,33.0
75.0,83.0,73.0,1.0,0.0,33.0
75.25,71.0,66.0,0.75,0.0,33.0
75.5,66.0,63.0,0.25,1.0,33.0
75.75,54.0,56.0,0.25,1.0,33.0
76.0,80.0,71.0,1.0,0.0,34.0
76.25,68.0,64.0,0.75,0.0,34.0
76.5,42.0,49.0,0.25,1.0,34.0
76.75,54.0,56.0,0.25,1.0,34.0
77.0,82.0,72.0,1.0,0.0,34.0
77.25,70.0,65.0,0.75,0.0,34.0
77.5,66.0,63.0,0.25,1.0,34.0
77.75,54.0,56.0,0.25,1.0,34.0
78.0,83.0,73.0,1.0,0.0,35.0
78.25,71.0,66.0,0.75,0.0,35.0
78.5,42.0,49.0,0.25,1.0,35.0
78.75,54.0,56.0,0.25,1.0,35.0
79.0,85.0,74.0,1.0,0.0,35.0
79.25,73.0,67.0,0.75,0.0,35.0
79.5,66.0,63.0,0.25,1.0,35.0
79.75,54.0,56.0,0.25,1.0,35.0
80.0,87.0,75.0,1.0,0.0,36.0
80.25,75.0,68.0,0.75,0.0,36.0
80.5,35.0,45.0,0.25,1.0,36.0
80.75,47.0,52.0,0.25,1.0,36.0
81.0,88.0,76.0,1.0,0.0,36.0
81.25,76.0,69.0,0.75,0.0,36.0
81.5,59.0,59.0,0.25,1.0,36.0
81.75,47.0,52.0,0.25,1.0,36.0
82.0,85.0,74.0,1.0,0.0,37.0
82.25,73.0,67.0,0.75,0.0,37.0
82.5,35.0,45.0,0.25,1.0,37.0
82.75,47.0,52.0,0.25,1.0,37.0
83.0,88.0,76.0,1.0,0.0,37.0
83.25,75.0,68.0,0.75,0.0,37.0
83.5,59.0,59.0,0.25,1.0,37.0
83.75,47.0,52.0,0.25,1.0,37.0
84.0,88.0,76.0,1.0,0.0,38.0
84.25,76.0,69.0,0.75,0.0,38.0
84.5,35.0,45.0,0.25,1.0,38.0
84.75,47.0,52.0,0.25,1.0,38.0
85.0,90.0,77.0,1.0,0.0,38.0
85.25,78.0,70.0,0.75,0.0,38.0
85.5,59.0,59.0,0.25,1.0,38.0
85.75,47.0,52.0,0.25,1.0,38.0
86.0,87.0,75.0,1.0,0.0,39.0
86.25,75.0,68.0,0.75,0.0,39.0
86.5,45.0,51.0,0.25,1.0,39.0
86.75,57.0,58.0,0.25,1.0,39.0
87.0,88.0,76.0,1.0,0.0,39.0
87.25,76.0,69.0,0.75,0.0,39.0
87.5,56.0,57.0,0.25,1.0,39.0
87.75,44.0,50.0,0.25,1.0,39.0
88.0,90.0,77.0,1.0,0.0,40.0
88.25,81.0,72.0,0.75,0.0,40.0
88.5,42.0,49.0,0.25,1.0,40.0
88.75,54.0,56.0,0.25,1.0,40.0
89.0,92.0,78.0,1.0,0.0,40.0
89.25,80.0,71.0,0.75,0.0,40.0
89.5,52.0,55.0,0.25,1.0,40.0
89.75,40.0,48.0,0.25,1.0,40.0
90.0,93.0,79.0,1.0,0.0,41.0
90.25,81.0,72.0,0.75,0.0,41.0
90.5,39.0,47.0,0.25,1.0,41.0
90.75,51.0,54.0,0.25,1.0,41.0
91.0,94.0,79.0,1.0,0.0,41.0
91.25,82.0,72.0,0.75,0.0,41.0
91.5,49.0,53.0,0.25,1.0,41.0
91.75,37.0,46.0,0.25,1.0,41.0
92.0,95.0,80.0,1.0,0.0,42.0
92.25,83.0,73.0,0.75,0.0,42.0
92.5,35.0,45.0,0.25,1.0,42.0
92.75,47.0,52.0,0.25,1.0,42.0
93.0,95.0,80.0,1.0,0.0,42.0
93.25,83.0,73.0,0.75,0.0,42.0
93.5,53.0,55.0,0.25,1.0,42.0
93.75,41.0,48.0,0.25,1.0,42.0
94.0,95.0,80.0,1.0,0.0,43.0
94.25,83.0,73.0,0.75,0.0,43.0
94.5,42.0,49.0,0.25,1.0,43.0
94.75,54.0,56.0,0.25,1.0,43.0
95.0,95.0,80.0,1.0,0.0,43.0
95.25,83.0,73.0,0.75,0.0,43.0
95.5,51.0,54.0,0.25,1.0,43.0
95.75,39.0,47.0,0.25,1.0,43.0
96.0,95.0,80.0,1.0,0.0,44.0
96.25,83.0,73.0,0.75,0.0,44.0
96.5,35.0,45.0,0.25,1.0,44.0
96.75,47.0,52.0,0.25,1.0,44.0
97.0,95.0,80.0,1.0,0.0,44.0
97.25,83.0,73.0,0.75,0.0,44.0
97.5,53.0,55.0,0.25,1.0,44.0
97.75,41.0,48.0,0.25,1.0,44.0
98.0,95.0,80.0,1.0,0.0,45.0
98.25,83.0,73.0,0.75,0.0,45.0
98.5,42.0,49.0,0.25,1.0,45.0
98.75,54.0,56.0,0.25,1.0,45.0
99.0,95.0,80.0,1.0,0.0,45.0
99.25,83.0,73.0,0.75,0.0,45.0
99.5,51.0,54.0,0.25,1.0,45.0
99.75,39.0,47.0,0.25,1.0,45.0
100.0,95.0,80.0,1.0,0.0,46.0
100.25,83.0,73.0,0.75,0.0,46.0
100.5,35.0,45.0,0.25,1.0,46.0
100.75,47.0,52.0,0.25,1.0,46.0
101.0,95.0,80.0,1.0,0.0,46.0
101.25,83.0,73.0,0.75,0.0,46.0
101.5,53.0,55.0,0.25,1.0,46.0
101.75,41.0,48.0,0.25,1.0,46.0
102.0,95.0,80.0,1.0,0.0,47.0
102.25,83.0,73.0,0.75,0.0,47.0
102.5,42.0,49.0,0.25,1.0,47.0
102.75,54.0,56.0,0.25,1.0,47.0
103.0,95.0,80.0,1.0,0.0,47.0
103.25,83.0,73.0,0.75,0.0,47.0
103.5,48.0,53.0,0.25,1.0,47.0
103.75,36.0,46.0,0.25,1.0,47.0
104.0,95.0,80.0,1.0,0.0,48.0
104.25,83.0,73.0,0.75,0.0,48.0
104.5,39.0,47.0,0.25,1.0,48.0
104.75,51.0,54.0,0.25,1.0,48.0
105.0,92.0,78.0,1.0,0.0,48.0
105.25,95.0,80.0,1.0,0.0,48.0
105.5,40.0,48.0,0.25,1.0,48.0
105.75,52.0,55.0,0.25,1.0,48.0
106.0,95.0,80.0,1.0,0.0,49.0
106.25,90.0,77.0,0.75,0.0,49.0
106.5,39.0,47.0,0.25,1.0,49.0
106.75,51.0,54.0,0.75,1.0,49.0
107.0,88.0,76.0,1.0,0.0,49.0
107.25,92.0,78.0,0.75,0.0,49.0
107.5,37.0,46.0,0.25,1.0,49.0
107.75,49.0,53.0,0.75,1.0,49.0
108.0,92.0,78.0,1.0,0.0,50.0
108.25,87.0,75.0,0.75,0.0,50.0
108.5,35.0,45.0,0.25,1.0,50.0
108.75,47.0,52.0,0.75,1.0,50.0
109.0,85.0,74.0,1.0,0.0,50.0
109.25,88.0,76.0,0.75,0.0,50.0
109.5,33.0,44.0,0.25,1.0,50.0
109.75,45.0,51.0,0.75,1.0,50.0
110.0,88.0,76.0,1.0,0.0,51.0
110.25,83.0,73.0,0.75,0.0,51.0
110.5,32.0,43.0,0.25,1.0,51.0
110.75,44.0,50.0,0.75,1.0,51.0
111.0,90.0,77.0,1.0,0.0,51.0
111.25,81.0,72.0,0.75,0.0,51.0
111.5,30.0,42.0,0.25,1.0,51.0
111.75,42.0,49.0,0.75,1.0,51.0
112.0,88.0,76.0,1.0,0.0,52.0
112.25,80.0,71.0,0.75,0.0,52.0
112.5,28.0,41.0,0.25,1.0,52.0
112.75,40.0,48.0,0.25,1.0,52.0
113.0,56.0,57.0,0.25,1.0,52.0
113.25,59.0,59.0,0.75,1.0,52.0
113.5,68.0,64.0,0.25,0.0,52.0
113.75,71.0,66.0,0.25,0.0,52.0
114.0,59.0,59.0,0.25,1.0,53.0
114.25,54.0,56.0,0.75,1.0,53.0
114.5,71.0,66.0,0.25,0.0,53.0
114.75,78.0,70.0,0.25,0.0,53.0
115.0,58.0,58.0,0.25,1.0,53.0
115.25,64.0,62.0,0.75,1.0,53.0
115.5,78.0,70.0,0.25,0.0,53.0
115.75,82.0,72.0,0.25,0.0,53.0
116.0,63.0,61.0,0.25,1.0,54.0
116.25,59.0,59.0,1.25,1.0,54.0
116.5,82.0,72.0,0.25,0.0,54.0
116.75,83.0,73.0,0.25,0.0,54.0
117.0,85.0,74.0,1.0,0.0,54.0
117.25,88.0,76.0,0.75,0.0,54.0
117.5,45.0,51.0,0.25,1.0,54.0
117.75,57.0,58.0,0.75,1.0,54.0
118.0,88.0,76.0,1.0,0.0,55.0
118.25,83.0,73.0,0.75,0.0,55.0
118.5,44.0,50.0,0.25,1.0,55.0
118.75,56.0,57.0,0.75,1.0,55.0
119.0,83.0,73.0,0.25,0.0,55.0
119.25,93.0,79.0,0.75,0.0,55.0
119.5,42.0,49.0,0.25,1.0,55.0
119.75,54.0,56.0,0.75,1.0,55.0
120.0,92.0,78.0,0.25,0.0,56.0
120.25,88.0,76.0,0.75,0.0,56.0
120.5,40.0,48.0,0.25,1.0,56.0
