time,key,degree,quality,inversion,roman_numeral_notation
81,31,1,1,1,I
82,31,1,1,1,I
83,31,1,1,1,I
84,31,8,5,2,V65
85,31,8,5,2,V65
86,31,8,5,2,V65
87,7,8,5,1,V7
88,7,8,5,1,V7
89,7,8,5,1,V7
90,7,1,1,1,I
91,7,1,1,1,I
92,7,1,1,1,I
93,7,8,1,1,V
94,7,8,1,1,V
95,7,8,1,1,V
96,7,10,2,1,vi
97,7,10,2,1,vi
98,7,10,2,1,vi
99,7,5,5,4,V42/V
100,7,5,5,4,V42/V
101,7,5,5,4,V42/V
102,7,8,5,1,V7
103,7,8,5,1,V7
104,7,8,5,1,V7
105,7,8,5,1,V7
106,7,8,5,1,V7
107,7,8,5,1,V7
108,7,12,9,4,vii-42
109,7,12,9,4,vii-42
110,7,12,9,4,vii-42
111,7,8,5,1,V7
112,7,8,5,1,V7
113,7,8,5,4,V42
114,7,1,1,2,I6
115,7,1,1,2,I6
116,7,1,1,1,I
117,7,8,5,1,V7
118,7,8,5,1,V7
119,7,8,5,1,V7
120,7,12,9,4,vii-42
121,7,12,9,4,vii-42
122,7,12,9,4,vii-42
123,7,8,5,1,V7
124,7,8,5,1,V7
125,7,8,5,4,V42
126,7,1,1,2,I6
127,7,1,1,2,I6
128,7,1,1,1,I
129,7,6,1,1,IV
130,7,6,1,1,IV
131,7,3,2,2,ii6
132,7,1,1,3,I64
133,7,1,1,3,I64
134,7,8,5,1,V7
135,7,1,1,1,I
136,7,1,1,1,I
137,7,1,1,1,I
138,7,8,5,3,V43
139,7,8,5,3,V43
140,7,8,5,3,V43
141,25,1,1,2,I6
142,25,1,1,2,I6
143,25,1,1,2,I6
144,25,8,5,3,V43
145,25,8,5,3,V43
146,25,8,5,3,V43
147,25,1,1,1,I
148,25,1,1,1,I
149,25,1,1,1,I
150,25,1,1,1,I
151,25,1,1,1,I
152,25,1,1,1,I
153,25,1,1,1,I
154,25,1,1,1,I
155,25,1,1,1,I
156,25,6,1,1,IV
157,25,6,1,1,IV
158,25,6,1,1,IV
159,25,3,2,2,ii6
160,25,3,2,2,ii6
161,25,3,2,2,ii6
162,25,8,5,3,V43
163,25,8,5,3,V43
164,25,8,5,3,V43
165,25,8,5,3,V43
166,25,8,5,3,V43
167,25,8,5,3,V43
168,25,1,1,1,I
169,25,1,1,1,I
170,25,1,1,1,I
171,25,8,1,2,V6
172,25,8,1,2,V6
173,25,8,1,2,V6
174,25,1,1,1,I
175,25,1,1,1,I
176,25,1,1,1,I
177,25,6,1,1,IV
178,25,6,1,1,IV
179,25,5,5,2,V65/V
180,25,8,1,1,V
181,25,8,1,1,V
182,25,8,1,1,V
183,25,8,1,1,V
184,25,8,1,1,V
185,25,8,1,1,V
186,25,8,1,1,V
187,25,8,1,1,V
188,25,8,1,1,V
189,25,8,1,1,V
190,25,8,1,1,V
191,25,8,1,1,V
192,25,5,2,1,iii
193,25,5,2,1,iii
194,25,5,2,1,iii
195,25,5,2,1,iii
196,25,5,2,1,iii
197,25,5,2,1,iii
198,25,5,2,1,iii
199,25,5,2,1,iii
200,25,5,2,1,iii
201,25,5,2,1,iii
202,25,5,2,1,iii
203,25,5,2,1,iii
204,31,8,5,2,V65
205,31,8,5,2,V65
206,31,8,5,2,V65
207,31,8,5,2,V65
208,31,8,5,2,V65
209,31,8,5,2,V65
210,31,8,5,2,V65
211,31,8,5,2,V65
212,31,8,5,2,V65
213,31,8,5,2,V65
214,31,8,5,2,V65
215,31,8,5,2,V65
216,31,1,1,1,I
217,31,1,1,1,I
218,31,1,1,1,I
219,31,8,5,2,V65
220,31,8,5,2,V65
221,31,8,5,2,V65
222,7,8,5,1,V7
223,7,8,5,1,V7
224,7,8,5,1,V7
225,7,1,1,1,I
226,7,1,1,1,I
227,7,1,1,1,I
228,31,1,1,1,I
229,31,1,1,1,I
230,31,1,1,1,I
231,31,8,5,2,V65
232,31,8,5,2,V65
233,31,8,5,2,V65
234,7,8,5,1,V7
235,7,8,5,1,V7
236,7,8,5,1,V7
237,7,1,1,1,I
238,7,1,1,1,I
239,7,1,1,1,I
240,7,8,1,1,V
241,7,8,1,1,V
242,7,8,1,1,V
243,7,10,2,1,vi
244,7,10,2,1,vi
245,7,10,2,1,vi
246,7,5,5,4,V42/V
247,7,5,5,4,V42/V
248,7,5,5,4,V42/V
249,7,8,5,1,V7
250,7,8,5,1,V7
251,7,8,5,1,V7
252,7,8,5,1,V7
253,7,8,5,1,V7
254,7,8,5,1,V7
255,7,12,9,4,vii-42
256,7,12,9,4,vii-42
257,7,12,9,4,vii-42
258,7,8,5,1,V7
259,7,8,5,1,V7
260,7,8,5,4,V42
261,7,1,1,2,I6
262,7,1,1,2,I6
263,7,1,1,1,I
264,7,8,5,1,V7
265,7,8,5,1,V7
266,7,8,5,1,V7
267,7,12,9,4,vii-42
268,7,12,9,4,vii-42
269,7,12,9,4,vii-42
270,7,8,5,1,V7
271,7,8,5,1,V7
272,7,8,5,4,V42
273,7,1,1,2,I6
274,7,1,1,2,I6
275,7,1,1,1,I
276,7,6,1,1,IV
277,7,6,1,1,IV
278,7,3,2,2,ii6
279,7,1,1,3,I64
280,7,1,1,3,I64
281,7,8,5,1,V7
282,7,1,1,1,I
283,7,1,1,1,I
284,7,1,1,1,I
285,7,8,5,3,V43
286,7,8,5,3,V43
287,7,8,5,3,V43
288,25,1,1,2,I6
289,25,1,1,2,I6
290,25,1,1,2,I6
291,25,8,5,3,V43
292,25,8,5,3,V43
293,25,8,5,3,V43
294,13,1,1,2,I6
295,13,1,1,2,I6
296,13,1,1,2,I6
297,13,8,5,3,V43
298,13,8,5,3,V43
299,13,8,5,3,V43
300,13,1,1,1,I
301,13,1,1,1,I
302,13,1,1,1,I
303,13,1,1,1,I
304,13,1,1,1,I
305,13,1,1,1,I
306,13,1,1,1,I
307,13,1,1,1,I
308,13,1,1,1,I
309,13,6,1,1,IV
310,13,6,1,1,IV
311,13,6,1,1,IV
312,13,3,2,2,ii6
313,13,3,2,2,ii6
314,13,3,2,2,ii6
315,13,8,5,3,V43
316,13,8,5,3,V43
317,13,8,5,3,V43
318,13,8,5,3,V43
319,13,8,5,3,V43
320,13,8,5,3,V43
321,13,1,1,1,I
322,13,1,1,1,I
323,13,1,1,1,I
324,13,1,1,1,I
325,13,1,1,1,I
326,13,1,1,1,I
327,13,1,1,1,I
328,13,1,1,1,I
329,13,1,1,1,I
330,13,8,5,1,V7
331,13,8,5,1,V7
332,13,8,5,1,V7
333,13,8,5,1,V7
334,13,8,5,1,V7
335,13,8,5,1,V7
336,13,8,5,1,V7
337,13,8,5,1,V7
338,13,8,5,1,V7
339,13,8,5,1,V7
340,13,8,5,1,V7
341,13,8,5,1,V7
342,1,5,2,1,iii
343,1,5,2,1,iii
344,1,5,2,1,iii
345,1,1,1,1,I
346,1,1,1,1,I
347,1,1,1,1,I
348,1,1,1,1,I
349,1,1,1,1,I
350,1,1,1,1,I
351,1,1,1,1,I
352,1,1,1,1,I
353,1,1,1,1,I
354,1,8,5,1,V7
355,1,8,5,1,V7
356,1,8,5,1,V7
357,1,8,5,1,V7
358,1,8,5,1,V7
359,1,8,5,1,V7
360,1,8,5,1,V7
361,1,8,5,1,V7
362,1,8,5,1,V7
363,1,8,5,1,V7
364,1,8,5,1,V7
365,1,8,5,1,V7
366,1,1,1,1,I
367,1,1,1,1,I
368,1,1,1,1,I
369,1,1,1,1,I
370,1,1,1,1,I
371,1,1,1,1,I
372,1,8,1,2,V6
373,1,8,1,2,V6
374,1,8,1,2,V6
375,1,1,1,1,I
376,1,1,1,1,I
377,1,1,1,1,I
378,1,6,1,1,IV
379,1,6,1,1,IV
380,1,5,5,2,V65/V
381,1,8,1,1,V
382,1,8,1,1,V
383,1,8,1,1,V
384,1,6,1,1,IV
385,1,6,1,1,IV
386,1,5,5,2,V65/V
387,1,8,1,1,V
388,1,8,1,1,V
389,1,8,1,1,V
390,2,6,2,1,iv
391,2,6,2,1,iv
392,2,6,1,1,V
393,2,1,2,1,i
394,2,1,2,1,i
395,2,1,2,1,i
396,2,1,2,1,i
397,2,1,2,1,i
398,2,1,2,1,i
399,2,1,2,1,i
400,2,1,2,1,i
401,2,1,2,1,i
402,2,8,5,1,V7
403,2,8,5,1,V7
404,2,8,5,1,V7
405,2,8,5,1,V7
406,2,8,5,1,V7
407,2,8,5,1,V7
408,2,8,5,1,V7
409,2,8,5,1,V7
410,2,8,5,1,V7
411,2,8,5,1,V7
412,2,8,5,1,V7
413,2,8,5,1,V7
414,2,1,2,1,i
415,2,1,2,1,i
416,15,8,1,1,V
417,15,1,1,1,I
418,15,1,1,1,I
419,15,1,1,1,I
420,15,1,1,1,I
421,15,1,1,1,I
422,15,1,1,1,I
423,15,1,1,1,I
424,15,1,1,1,I
425,15,1,1,1,I
426,15,8,5,1,V7
427,15,8,5,1,V7
428,15,8,5,1,V7
429,15,8,5,1,V7
430,15,8,5,1,V7
431,15,8,5,1,V7
432,15,8,5,1,V7
433,15,8,5,1,V7
434,15,8,5,1,V7
435,15,8,5,1,V7
436,15,8,5,1,V7
437,15,8,5,1,V7
438,15,1,1,1,I
439,15,1,1,1,I
440,15,1,1,1,I
441,15,1,1,1,I
442,15,1,1,1,I
443,15,1,1,1,I
444,15,8,5,2,V65
445,15,8,5,2,V65
446,15,8,5,2,V65
447,15,1,1,1,I
448,15,1,1,1,I
449,15,1,1,1,I
450,15,6,1,1,IV
451,15,6,1,1,IV
452,15,5,5,2,V65/V
453,15,8,1,1,V
454,15,8,1,1,V
455,15,8,1,1,V
456,15,6,1,1,IV
457,15,6,1,1,IV
458,15,5,5,2,V65/V
459,15,8,1,1,V
460,15,8,1,1,V
461,15,8,1,1,V
462,26,6,2,2,iv6
463,26,6,2,2,iv6
464,26,6,2,2,iv6
465,26,12,8,1,vii-
466,26,12,8,1,vii-
467,26,12,8,1,vii-
468,26,6,2,2,iv6
469,26,6,2,2,iv6
470,26,6,2,2,iv6
471,26,8,1,2,V6
472,26,8,1,2,V6
473,26,8,1,2,V6
474,26,1,2,1,i
475,26,1,2,1,i
476,26,8,9,1,vii-7/V
477,7,1,1,1,I
478,7,1,1,1,I
479,7,1,1,1,I
480,7,1,1,1,I
481,7,1,1,1,I
482,7,1,1,1,I
483,7,1,1,1,I
484,7,1,1,1,I
485,7,1,1,1,I
486,7,8,5,1,V7
487,7,8,5,1,V7
488,7,8,5,1,V7
489,7,8,5,1,V7
490,7,8,5,1,V7
491,7,8,5,1,V7
492,7,8,5,1,V7
493,7,8,5,1,V7
494,7,8,5,1,V7
495,7,8,5,1,V7
496,7,8,5,1,V7
497,7,8,5,1,V7
498,7,1,1,1,I
499,7,1,1,1,I
500,7,1,1,1,I
501,7,1,1,1,I
502,7,1,1,1,I
503,7,1,1,1,I
504,7,1,1,1,I
505,7,1,1,1,I
506,7,1,1,1,I
507,25,8,5,1,V7
508,25,8,5,1,V7
509,25,8,5,1,V7
510,25,8,5,1,V7
511,25,8,5,1,V7
512,25,8,5,1,V7
513,25,1,1,1,I
514,25,1,1,1,I
515,25,1,1,1,I
516,25,1,1,1,I
517,25,1,1,1,I
518,25,1,1,1,I
519,25,1,1,1,I
520,25,1,1,1,I
521,25,1,1,1,I
522,25,6,1,1,IV
523,25,6,1,1,IV
524,25,6,1,1,IV
525,25,6,1,1,IV
526,25,6,1,1,IV
527,25,6,1,1,IV
528,25,8,5,3,V43
529,25,8,5,3,V43
530,25,8,5,3,V43
531,25,8,5,3,V43
532,25,8,5,3,V43
533,25,8,5,3,V43
534,25,1,1,1,I
535,25,1,1,1,I
536,25,1,1,1,I
537,25,8,1,2,V6
538,25,8,1,2,V6
539,25,8,1,2,V6
540,25,1,1,1,I
541,25,1,1,1,I
542,25,1,1,1,I
543,25,8,5,3,V43
544,25,8,5,3,V43
545,25,8,5,3,V43
546,25,1,1,2,I6
547,25,1,1,2,I6
548,25,1,1,2,I6
549,25,1,1,2,I6
550,25,1,1,2,I6
551,25,1,1,2,I6
552,25,1,1,2,I6
553,25,1,1,2,I6
554,25,1,1,2,I6
555,25,1,1,2,I6
556,25,1,1,2,I6
557,25,1,1,2,I6
558,25,6,1,1,IV
559,25,6,1,1,IV
560,25,6,1,1,IV
561,25,6,1,1,IV
562,25,6,1,1,IV
563,25,6,1,1,IV
564,25,6,1,1,IV
565,25,6,1,1,IV
566,25,6,1,1,IV
567,25,6,1,1,IV
568,25,6,1,1,IV
569,25,6,1,1,IV
570,7,8,5,1,V7
571,7,8,5,1,V7
572,7,8,5,1,V7
573,7,8,5,1,V7
574,7,8,5,1,V7
575,7,8,5,1,V7
576,7,8,5,1,V7
577,7,8,5,1,V7
578,7,8,5,1,V7
579,7,8,5,1,V7
580,7,8,5,1,V7
581,7,8,5,1,V7
582,7,1,1,1,I
583,7,1,1,1,I
584,7,1,1,1,I
585,7,8,5,2,V65
586,7,8,5,2,V65
587,7,8,5,2,V65
588,25,8,5,1,V7
589,25,8,5,1,V7
590,25,8,5,1,V7
591,25,1,1,1,I
592,25,1,1,1,I
593,25,1,1,1,I
594,7,1,1,1,I
595,7,1,1,1,I
596,7,1,1,1,I
597,7,8,5,2,V65
598,7,8,5,2,V65
599,7,8,5,2,V65
600,25,8,5,1,V7
601,25,8,5,1,V7
602,25,8,5,1,V7
603,25,1,1,1,I
604,25,1,1,1,I
605,25,1,1,1,I
606,25,8,1,1,V
607,25,8,1,1,V
608,25,8,1,1,V
609,25,10,2,1,vi
610,25,10,2,1,vi
611,25,10,2,1,vi
612,25,5,5,4,V42/V
613,25,5,5,4,V42/V
614,25,5,5,4,V42/V
615,25,8,5,1,V7
616,25,8,5,1,V7
617,25,8,5,1,V7
618,25,8,5,1,V7
619,25,8,5,1,V7
620,25,8,5,1,V7
621,25,12,9,4,vii-42
622,25,12,9,4,vii-42
623,25,12,9,4,vii-42
624,25,8,5,1,V7
625,25,8,5,1,V7
626,25,8,5,4,V42
627,25,1,1,2,I6
628,25,1,1,2,I6
629,25,1,1,1,I
630,25,8,5,1,V7
631,25,8,5,1,V7
632,25,8,5,1,V7
633,25,12,9,4,vii-42
634,25,12,9,4,vii-42
635,25,12,9,4,vii-42
636,25,8,5,1,V7
637,25,8,5,1,V7
638,25,8,5,4,V42
639,25,1,1,2,I6
640,25,1,1,2,I6
641,25,1,1,1,I
642,25,6,1,1,IV
643,25,6,1,1,IV
644,25,3,2,2,ii6
645,25,1,1,3,I64
646,25,1,1,3,I64
647,25,8,5,1,V7
648,25,1,1,1,I
649,25,1,1,1,I
650,25,1,1,1,I
651,25,8,5,3,V43
652,25,8,5,3,V43
653,25,8,5,3,V43
654,25,1,1,2,I6
655,25,1,1,2,I6
656,25,1,1,2,I6
657,25,8,5,3,V43
658,25,8,5,3,V43
659,25,8,5,3,V43
660,13,1,1,2,I6
661,13,1,1,2,I6
662,13,1,1,2,I6
663,13,8,5,3,V43
664,13,8,5,3,V43
665,13,8,5,3,V43
666,13,1,1,1,I
667,13,1,1,1,I
668,13,1,1,1,I
669,13,1,1,1,I
670,13,1,1,1,I
671,13,1,1,1,I
672,13,1,1,1,I
673,13,1,1,1,I
674,13,1,1,1,I
675,13,6,1,1,IV
676,13,6,1,1,IV
677,13,6,1,1,IV
678,13,3,2,2,ii6
679,13,3,2,2,ii6
680,13,3,2,2,ii6
681,13,8,5,3,V43
682,13,8,5,3,V43
683,13,8,5,3,V43
684,13,8,5,3,V43
685,13,8,5,3,V43
686,13,8,5,3,V43
687,13,1,1,1,I
688,13,1,1,1,I
689,13,1,1,1,I
690,13,1,1,1,I
691,13,1,1,1,I
692,13,1,1,1,I
693,13,1,1,1,I
694,13,1,1,1,I
695,13,1,1,1,I
696,13,8,5,1,V7
697,13,8,5,1,V7
698,13,8,5,1,V7
699,13,8,5,1,V7
700,13,8,5,1,V7
701,13,8,5,1,V7
702,13,8,5,1,V7
703,13,8,5,1,V7
704,13,8,5,1,V7
705,13,8,5,1,V7
706,13,8,5,1,V7
707,13,8,5,1,V7
708,1,5,2,1,iii
709,1,5,2,1,iii
710,1,5,2,1,iii
711,1,1,1,1,I
712,1,1,1,1,I
713,1,1,1,1,I
714,1,1,1,1,I
715,1,1,1,1,I
716,1,1,1,1,I
717,1,1,1,1,I
718,1,1,1,1,I
719,1,1,1,1,I
720,1,8,5,1,V7
721,1,8,5,1,V7
722,1,8,5,1,V7
723,1,8,5,1,V7
724,1,8,5,1,V7
725,1,8,5,1,V7
726,1,8,5,1,V7
727,1,8,5,1,V7
728,1,8,5,1,V7
729,1,8,5,1,V7
730,1,8,5,1,V7
731,1,8,5,1,V7
732,1,1,1,1,I
733,1,1,1,1,I
734,1,1,1,1,I
735,1,1,1,1,I
736,1,1,1,1,I
737,1,1,1,1,I
738,1,8,1,2,V6
739,1,8,1,2,V6
740,1,8,1,2,V6
741,1,1,1,1,I
742,1,1,1,1,I
743,1,1,1,1,I
744,1,6,1,1,IV
745,1,6,1,1,IV
746,1,5,5,2,V65/V
747,1,8,1,1,V
748,1,8,1,1,V
749,1,8,1,1,V
750,1,6,1,1,IV
751,1,6,1,1,IV
752,1,5,5,2,V65/V
753,1,8,1,1,V
754,1,8,1,1,V
755,1,8,1,1,V
756,2,6,2,1,iv
757,2,6,2,1,iv
758,2,6,1,1,V
759,2,1,2,1,i
760,2,1,2,1,i
761,2,1,2,1,i
762,2,1,2,1,i
763,2,1,2,1,i
764,2,1,2,1,i
765,2,1,2,1,i
766,2,1,2,1,i
767,2,1,2,1,i
768,2,8,5,1,V7
769,2,8,5,1,V7
770,2,8,5,1,V7
771,2,8,5,1,V7
772,2,8,5,1,V7
773,2,8,5,1,V7
774,2,8,5,1,V7
775,2,8,5,1,V7
776,2,8,5,1,V7
777,2,8,5,1,V7
778,2,8,5,1,V7
779,2,8,5,1,V7
780,2,1,2,1,i
781,2,1,2,1,i
782,15,8,1,1,V
783,15,1,1,1,I
784,15,1,1,1,I
785,15,1,1,1,I
786,15,1,1,1,I
787,15,1,1,1,I
788,15,1,1,1,I
789,15,1,1,1,I
790,15,1,1,1,I
791,15,1,1,1,I
792,15,8,5,1,V7
793,15,8,5,1,V7
794,15,8,5,1,V7
795,15,8,5,1,V7
796,15,8,5,1,V7
797,15,8,5,1,V7
798,15,8,5,1,V7
799,15,8,5,1,V7
800,15,8,5,1,V7
801,15,8,5,1,V7
802,15,8,5,1,V7
803,15,8,5,1,V7
804,15,1,1,1,I
805,15,1,1,1,I
806,15,1,1,1,I
807,15,1,1,1,I
808,15,1,1,1,I
809,15,1,1,1,I
810,15,8,5,2,V65
811,15,8,5,2,V65
812,15,8,5,2,V65
813,15,1,1,1,I
814,15,1,1,1,I
815,15,1,1,1,I
816,15,6,1,1,IV
817,15,6,1,1,IV
818,15,5,5,2,V65/V
819,15,8,1,1,V
820,15,8,1,1,V
821,15,8,1,1,V
822,15,6,1,1,IV
823,15,6,1,1,IV
824,15,5,5,2,V65/V
825,15,8,1,1,V
826,15,8,1,1,V
827,15,8,1,1,V
828,26,6,2,2,iv6
829,26,6,2,2,iv6
830,26,6,2,2,iv6
831,26,12,8,1,vii-
832,26,12,8,1,vii-
833,26,12,8,1,vii-
834,26,6,2,2,iv6
835,26,6,2,2,iv6
836,26,6,2,2,iv6
837,26,8,1,2,V6
838,26,8,1,2,V6
839,26,8,1,2,V6
840,26,1,2,1,i
841,26,1,2,1,i
842,26,8,9,1,vii-7/V
843,7,1,1,1,I
844,7,1,1,1,I
845,7,1,1,1,I
846,7,1,1,1,I
847,7,1,1,1,I
848,7,1,1,1,I
849,7,1,1,1,I
850,7,1,1,1,I
851,7,1,1,1,I
852,7,8,5,1,V7
853,7,8,5,1,V7
854,7,8,5,1,V7
855,7,8,5,1,V7
856,7,8,5,1,V7
857,7,8,5,1,V7
858,7,8,5,1,V7
859,7,8,5,1,V7
860,7,8,5,1,V7
861,7,8,5,1,V7
862,7,8,5,1,V7
863,7,8,5,1,V7
864,7,1,1,1,I
865,7,1,1,1,I
866,7,1,1,1,I
867,7,1,1,1,I
868,7,1,1,1,I
869,7,1,1,1,I
870,7,1,1,1,I
871,7,1,1,1,I
872,7,1,1,1,I
873,25,8,5,1,V7
874,25,8,5,1,V7
875,25,8,5,1,V7
876,25,8,5,1,V7
877,25,8,5,1,V7
878,25,8,5,1,V7
879,25,1,1,1,I
880,25,1,1,1,I
881,25,1,1,1,I
882,25,1,1,1,I
883,25,1,1,1,I
884,25,1,1,1,I
885,25,1,1,1,I
886,25,1,1,1,I
887,25,1,1,1,I
888,25,6,1,1,IV
889,25,6,1,1,IV
890,25,6,1,1,IV
891,25,6,1,1,IV
892,25,6,1,1,IV
893,25,6,1,1,IV
894,25,8,5,3,V43
895,25,8,5,3,V43
896,25,8,5,3,V43
897,25,8,5,3,V43
898,25,8,5,3,V43
899,25,8,5,3,V43
900,25,1,1,1,I
901,25,1,1,1,I
902,25,1,1,1,I
903,25,8,1,2,V6
904,25,8,1,2,V6
905,25,8,1,2,V6
906,25,1,1,1,I
907,25,1,1,1,I
908,25,1,1,1,I
909,25,8,5,3,V43
910,25,8,5,3,V43
911,25,8,5,3,V43
912,25,1,1,2,I6
913,25,1,1,2,I6
914,25,1,1,2,I6
915,25,1,1,2,I6
916,25,1,1,2,I6
917,25,1,1,2,I6
918,25,1,1,2,I6
919,25,1,1,2,I6
920,25,1,1,2,I6
921,25,1,1,2,I6
922,25,1,1,2,I6
923,25,1,1,2,I6
924,25,6,1,1,IV
925,25,6,1,1,IV
926,25,6,1,1,IV
927,25,6,1,1,IV
928,25,6,1,1,IV
929,25,6,1,1,IV
930,25,6,1,1,IV
931,25,6,1,1,IV
932,25,6,1,1,IV
933,25,6,1,1,IV
934,25,6,1,1,IV
935,25,6,1,1,IV
936,7,8,5,1,V7
937,7,8,5,1,V7
938,7,8,5,1,V7
939,7,8,5,1,V7
940,7,8,5,1,V7
941,7,8,5,1,V7
942,7,8,5,1,V7
943,7,8,5,1,V7
944,7,8,5,1,V7
945,7,8,5,1,V7
946,7,8,5,1,V7
947,7,8,5,1,V7
948,7,1,1,1,I
949,7,1,1,1,I
950,7,1,1,1,I
951,7,8,5,2,V65
952,7,8,5,2,V65
953,7,8,5,2,V65
954,25,8,5,1,V7
955,25,8,5,1,V7
956,25,8,5,1,V7
957,25,1,1,1,I
958,25,1,1,1,I
959,25,1,1,1,I
960,7,1,1,1,I
961,7,1,1,1,I
962,7,1,1,1,I
963,7,8,5,2,V65
964,7,8,5,2,V65
965,7,8,5,2,V65
966,25,8,5,1,V7
967,25,8,5,1,V7
968,25,8,5,1,V7
969,25,1,1,1,I
970,25,1,1,1,I
971,25,1,1,1,I
972,25,8,1,1,V
973,25,8,1,1,V
974,25,8,1,1,V
975,25,10,2,1,vi
976,25,10,2,1,vi
977,25,10,2,1,vi
978,25,5,5,4,V42/V
979,25,5,5,4,V42/V
980,25,5,5,4,V42/V
981,25,8,5,1,V7
982,25,8,5,1,V7
983,25,8,5,1,V7
984,25,8,5,1,V7
985,25,8,5,1,V7
986,25,8,5,1,V7
987,25,12,9,4,vii-42
988,25,12,9,4,vii-42
989,25,12,9,4,vii-42
990,25,8,5,1,V7
991,25,8,5,1,V7
992,25,8,5,4,V42
993,25,1,1,2,I6
994,25,1,1,2,I6
995,25,1,1,1,I
996,25,8,5,1,V7
997,25,8,5,1,V7
998,25,8,5,1,V7
999,25,12,9,4,vii-42
1000,25,12,9,4,vii-42
1001,25,12,9,4,vii-42
1002,25,8,5,1,V7
1003,25,8,5,1,V7
1004,25,8,5,4,V42
1005,25,1,1,2,I6
1006,25,1,1,2,I6
1007,25,1,1,1,I
1008,25,6,1,1,IV
1009,25,6,1,1,IV
1010,25,3,2,2,ii6
1011,25,1,1,3,I64
1012,25,1,1,3,I64
1013,25,8,5,1,V7
1014,25,1,1,1,I
1015,25,1,1,1,I
1016,25,1,1,1,I
1017,25,8,5,3,V43
1018,25,8,5,3,V43
1019,25,8,5,3,V43
1020,25,1,1,2,I6
1021,25,1,1,2,I6
1022,25,1,1,2,I6
1023,25,8,5,3,V43
1024,25,8,5,3,V43
1025,25,8,5,3,V43
1026,25,1,1,1,I
1027,25,1,1,1,I
1028,25,1,1,1,I
1029,25,8,5,1,V7
1030,25,8,5,1,V7
1031,25,8,5,1,V7
1032,25,1,1,1,I
1033,25,1,1,1,I
1034,25,1,1,1,I
1035,25,8,5,1,V7
1036,25,8,5,1,V7
1037,25,8,5,1,V7
1038,25,1,1,1,I
1039,25,1,1,1,I
1040,25,1,1,1,I
1041,25,1,1,1,I
1042,25,1,1,1,I
1043,25,1,1,1,I
1044,25,1,1,1,I
1045,25,1,1,1,I
1046,25,1,1,1,I
1047,25,6,1,2,IV6
1048,25,6,1,2,IV6
1049,25,6,1,2,IV6
1050,25,10,2,2,vi6
1051,25,10,2,2,vi6
1052,25,10,2,2,vi6
1053,25,10,2,2,vi6
1054,25,10,2,2,vi6
1055,25,10,2,2,vi6
1056,25,8,5,1,V7
1057,25,8,5,1,V7
1058,25,8,5,1,V7
1059,25,1,1,1,I
1060,25,1,1,1,I
1061,25,1,1,1,I
1062,25,1,1,1,I
1063,25,1,1,1,I
1064,25,1,1,1,I
1065,25,1,1,1,I
1066,25,1,1,1,I
1067,25,1,1,1,I
1068,25,1,1,1,I
1069,25,1,1,1,I
1070,25,1,1,1,I
1071,25,6,1,2,IV6
1072,25,6,1,2,IV6
1073,25,6,1,2,IV6
1074,25,10,2,2,vi6
1075,25,10,2,2,vi6
1076,25,10,2,2,vi6
1077,25,10,2,2,vi6
1078,25,10,2,2,vi6
1079,25,10,2,2,vi6
1080,25,8,5,1,V7
1081,25,8,5,1,V7
1082,25,8,5,1,V7
1083,25,1,1,1,I
1084,25,1,1,1,I
