time,key,degree,quality,inversion,roman_numeral_notation
120,39,3,9,2,ii=7
121,39,3,9,2,ii=7
122,39,3,9,2,ii=7
123,39,3,9,2,ii=7
124,39,5,4,2,iii65
125,39,5,4,2,iii65
126,39,5,4,2,iii65
127,39,5,4,2,iii65
128,39,8,5,1,V7
129,39,8,5,1,V7
130,39,1,1,3,I64
131,39,1,1,3,I64
132,39,8,1,1,V
133,39,8,1,1,V
134,39,1,1,3,I64
135,39,1,1,3,I64
136,39,3,9,2,ii=7
137,39,3,9,2,ii=7
138,39,3,9,2,ii=7
139,39,3,9,2,ii=7
140,39,5,4,2,iii65
141,39,5,4,2,iii65
142,39,5,4,2,iii65
143,39,5,4,2,iii65
144,39,8,5,1,V7
145,39,8,5,1,V7
146,39,1,1,3,I64
147,39,1,1,3,I64
148,39,8,5,1,V7
149,39,8,5,1,V7
150,39,8,5,1,V7
151,39,8,5,1,V7
152,39,8,5,1,V7
153,39,8,5,1,V7
154,39,8,5,1,V7
155,39,8,5,1,V7
156,39,8,5,1,V7
157,39,8,5,1,V7
158,39,8,5,1,V7
159,39,8,5,1,V7
160,39,8,5,1,V7
161,39,8,5,1,V7
162,39,8,5,1,V7
163,39,8,5,1,V7
164,39,1,1,1,I
165,39,5,8,1,vii-/iii
166,39,5,8,1,vii-/iii
167,39,1,1,1,I
168,39,1,1,1,I
169,39,12,9,4,vii-42
170,39,12,9,4,vii-42
171,39,1,1,1,I
172,39,1,1,1,I
173,39,1,1,1,I
174,39,6,1,1,IV
175,39,1,1,1,I
176,39,1,1,3,I64
177,39,8,5,1,V7
178,39,1,1,3,I64
179,39,8,1,1,V
180,39,1,1,1,I
181,39,5,8,1,vii-/iii
182,39,5,8,1,vii-/iii
183,39,1,1,1,I
184,39,1,1,1,I
185,39,12,9,4,vii-42
186,39,12,9,4,vii-42
187,39,1,1,1,I
188,39,1,1,1,I
189,39,1,1,1,I
190,39,6,1,1,IV
191,39,1,1,1,I
192,39,1,1,3,I64
193,39,8,5,1,V7
194,39,1,1,3,I64
195,39,8,1,1,V
196,39,1,1,1,I
197,39,1,1,1,I
198,39,1,1,1,I
199,39,1,1,1,I
200,39,8,5,1,V7
201,39,8,5,1,V7
202,39,8,5,1,V7
203,39,8,5,1,V7
204,39,1,1,1,I
205,39,1,1,1,I
206,39,1,1,1,I
207,39,1,1,1,I
208,39,8,5,1,V7
209,39,8,5,1,V7
210,39,8,5,1,V7
211,39,8,5,1,V7
212,39,1,1,1,I
213,39,1,1,1,I
214,39,1,1,1,I
215,39,1,1,1,I
216,39,1,1,1,I
217,39,1,1,1,I
218,39,1,1,1,I
219,39,1,1,1,I
220,39,1,1,1,I
221,39,1,1,1,I
222,39,1,1,1,I
223,39,1,1,1,I
224,39,1,1,1,I
225,39,1,1,1,I
226,39,1,1,1,I
227,39,1,1,1,I
228,39,3,5,1,V7IV
229,39,3,5,1,V7IV
230,39,3,5,1,V7IV
231,39,3,5,1,V7IV
232,39,6,1,1,IV
233,39,6,1,1,IV
234,39,6,1,1,IV
235,39,6,1,1,IV
236,39,1,1,2,I6
237,39,1,1,2,I6
238,39,1,1,2,I6
239,39,1,1,2,I6
240,15,3,5,4,V42/IV
241,15,3,5,4,V42/IV
242,15,3,5,4,V42/IV
243,15,3,5,4,V42/IV
244,15,6,1,2,IV6
245,15,6,1,2,IV6
246,15,6,1,2,IV6
247,15,6,5,2,V65/vi
248,15,6,8,2,vii-6/IV
249,15,5,1,2,V6/V
250,15,3,2,2,ii6
251,15,1,1,2,I6
252,15,8,5,3,V43
253,15,8,5,3,V43
254,15,8,5,3,V43
255,15,1,1,1,I
256,15,8,1,2,V6
257,15,10,4,1,vi7
258,15,8,5,1,V7
259,15,8,5,1,V7
260,15,1,1,1,I
261,15,1,1,1,I
262,15,1,1,1,I
263,15,1,1,1,I
264,15,8,5,3,V43
265,15,8,5,3,V43
266,15,8,5,3,V43
267,15,8,5,3,V43
268,15,1,1,2,I6
269,15,1,1,2,I6
270,15,1,1,2,I6
271,15,1,1,2,I6
272,15,8,5,4,V42
273,15,8,5,4,V42
274,15,8,1,1,V
275,15,8,1,1,V
276,15,1,1,1,I
277,15,1,1,1,I
278,15,1,1,1,I
279,15,1,1,1,I
280,15,8,5,3,V43
281,15,8,5,3,V43
282,15,8,5,3,V43
283,15,8,5,3,V43
284,15,1,1,2,I6
285,15,1,1,2,I6
286,15,1,1,2,I6
287,15,1,1,2,I6
288,15,3,4,2,ii65
289,15,3,4,2,ii65
290,15,5,5,2,V65/V
291,15,5,5,2,V65/V
292,15,8,5,1,V7
293,15,8,5,1,V7
294,15,8,5,1,V7
295,15,8,5,1,V7
296,15,1,1,2,I6
297,15,1,1,2,I6
298,15,1,1,2,I6
299,15,1,1,2,I6
300,15,8,5,1,V7
301,15,8,5,1,V7
302,15,8,5,1,V7
303,15,8,5,1,V7
304,15,8,5,1,V7
305,15,8,5,1,V7
306,15,8,5,1,V7
307,15,8,5,1,V7
308,15,6,5,2,V65/vi
309,15,6,5,2,V65/vi
310,15,10,2,2,vi6
311,15,10,2,2,vi6
312,39,5,5,4,V42/V
313,39,5,5,4,V42/V
314,39,8,1,2,V6
315,39,8,1,2,V6
316,39,3,9,3,ii=43
317,39,3,9,3,ii=43
318,39,3,9,3,ii=43
319,39,3,9,3,ii=43
320,39,3,9,2,ii=65
321,39,3,9,2,ii=65
322,39,3,9,2,ii=65
323,39,3,9,2,ii=65
324,39,3,9,3,ii=43
325,39,3,9,3,ii=43
326,39,3,9,3,ii=43
327,39,3,9,3,ii=43
328,39,5,5,2,V65/V
329,39,5,5,2,V65/V
330,39,5,5,2,V65/V
331,39,5,5,2,V65/V
332,39,3,9,2,ii=7
333,39,3,9,2,ii=7
334,39,3,9,2,ii=7
335,39,3,9,2,ii=7
336,39,5,4,2,iii65
337,39,5,4,2,iii65
338,39,5,4,2,iii65
339,39,5,4,2,iii65
340,39,8,5,1,V7
341,39,8,5,1,V7
342,39,1,1,3,I64
343,39,1,1,3,I64
344,39,8,1,1,V
345,39,8,1,1,V
346,39,1,1,3,I64
347,39,1,1,3,I64
348,39,3,9,2,ii=7
349,39,3,9,2,ii=7
350,39,3,9,2,ii=7
351,39,3,9,2,ii=7
352,39,5,4,2,iii65
353,39,5,4,2,iii65
354,39,5,4,2,iii65
355,39,5,4,2,iii65
356,39,8,5,1,V7
357,39,8,5,1,V7
358,39,1,1,3,I64
359,39,1,1,3,I64
360,39,8,5,1,V7
361,39,8,5,1,V7
362,39,8,5,1,V7
363,39,8,5,1,V7
364,39,8,5,1,V7
365,39,8,5,1,V7
366,39,8,5,1,V7
367,39,8,5,1,V7
368,39,8,5,1,V7
369,39,8,5,1,V7
370,39,8,5,1,V7
371,39,8,5,1,V7
372,39,8,5,1,V7
373,39,8,5,1,V7
374,39,8,5,1,V7
375,39,8,5,1,V7
376,39,1,1,1,I
377,39,5,8,1,vii-/iii
378,39,5,8,1,vii-/iii
379,39,1,1,1,I
380,39,1,1,1,I
381,39,12,9,4,vii-42
382,39,12,9,4,vii-42
383,39,1,1,1,I
384,39,1,1,1,I
385,39,1,1,1,I
386,39,6,1,1,IV
387,39,1,1,1,I
388,39,1,1,3,I64
389,39,8,5,1,V7
390,39,1,1,3,I64
391,39,8,1,1,V
392,39,1,1,1,I
393,39,5,8,1,vii-/iii
394,39,5,8,1,vii-/iii
395,39,1,1,1,I
396,39,1,1,1,I
397,39,12,9,4,vii-42
398,39,12,9,4,vii-42
399,39,1,1,1,I
400,39,1,1,1,I
401,39,1,1,1,I
402,39,6,1,1,IV
403,39,1,1,1,I
404,39,1,1,3,I64
405,39,8,5,1,V7
406,39,1,1,3,I64
407,39,8,1,1,V
408,39,1,1,1,I
409,39,1,1,1,I
410,39,1,1,1,I
411,39,1,1,1,I
412,39,8,5,1,V7
413,39,8,5,1,V7
414,39,8,5,1,V7
415,39,8,5,1,V7
416,39,1,1,1,I
417,39,1,1,1,I
418,39,1,1,1,I
419,39,1,1,1,I
420,39,8,5,1,V7
421,39,8,5,1,V7
422,39,8,5,1,V7
423,39,8,5,1,V7
424,39,1,1,1,I
425,39,1,1,1,I
426,39,1,1,1,I
427,39,1,1,1,I
428,39,1,1,1,I
429,39,1,1,1,I
430,39,1,1,1,I
431,39,1,1,1,I
432,39,1,1,1,I
433,39,1,1,1,I
434,39,1,1,1,I
435,39,1,1,1,I
436,39,1,1,1,I
437,39,1,1,1,I
438,39,1,1,1,I
439,39,1,1,1,I
440,39,3,5,1,V7/IV
441,39,3,5,1,V7/IV
442,39,3,5,1,V7/IV
443,39,3,5,1,V7/IV
444,39,6,1,1,IV
445,39,6,1,1,IV
446,39,6,1,1,IV
447,39,6,1,1,IV
448,39,1,1,2,I6
449,39,1,1,2,I6
450,39,1,1,2,I6
451,39,1,1,2,I6
452,2,10,1,2,VI6
453,2,10,1,2,VI6
454,2,10,1,2,VI6
455,2,10,1,2,VI6
456,2,8,1,2,V6
457,2,8,1,2,V6
458,2,8,2,2,v6
459,2,8,2,2,v6
460,2,6,1,2,IV6
461,2,6,1,2,IV6
462,2,6,2,2,iv6
463,2,6,2,2,iv6
464,2,1,2,3,i64
465,2,5,5,2,V65/V
466,2,8,5,4,V42
467,2,1,2,2,i6
468,2,1,2,2,i6
469,2,1,2,2,i6
470,2,1,2,2,i6
471,2,1,2,2,i6
472,2,1,2,2,i6
473,2,1,2,2,i6
474,2,1,2,2,i6
475,2,1,2,2,i6
476,40,12,9,4,vii-42
477,40,12,9,4,vii-42
478,40,12,9,4,vii-42
479,40,12,9,4,vii-42
480,40,8,5,4,V42
481,40,8,5,4,V42
482,40,8,5,4,V42
483,40,1,2,2,i6
484,40,1,2,2,i6
485,40,1,2,2,i6
486,40,1,2,2,i6
487,40,1,2,2,i6
488,40,1,2,2,i6
489,40,1,2,2,i6
490,40,1,2,2,i6
491,40,1,2,2,i6
492,15,1,5,4,V42/iii
493,15,1,5,4,V42/iii
494,15,1,5,4,V42/iii
495,15,1,5,4,V42/iii
496,15,1,5,4,V42/iii
497,15,1,5,4,V42/iii
498,15,1,5,4,V42/iii
499,15,1,5,4,V42/iii
500,15,1,5,4,V42/iii
501,15,1,5,4,V42/iii
502,15,1,5,4,V42/iii
503,15,1,5,4,V42/iii
504,15,1,5,4,V42/iii
505,15,1,5,4,V42/iii
506,15,1,5,4,V42/iii
507,15,1,5,4,V42/iii
508,15,7,7,2,Gr+6
509,15,7,7,2,Gr+6
510,15,7,7,2,Gr+6
511,15,7,7,2,Gr+6
512,15,7,7,2,Gr+6
513,15,7,7,2,Gr+6
514,15,7,7,2,Gr+6
515,15,7,7,2,Gr+6
516,15,7,7,2,Gr+6
517,15,7,7,2,Gr+6
518,15,7,7,2,Gr+6
519,15,7,7,2,Gr+6
520,15,7,7,2,Gr+6
521,15,7,7,2,Gr+6
522,15,7,7,2,Gr+6
523,15,7,7,2,Gr+6
524,15,8,5,1,V7
525,15,8,5,1,V7
526,15,8,5,1,V7
527,15,8,5,1,V7
528,15,8,5,1,V7
529,15,8,5,1,V7
530,15,8,5,1,V7
531,15,8,5,1,V7
532,15,8,5,1,V7
533,15,8,5,1,V7
534,15,8,5,1,V7
535,15,8,5,1,V7
536,15,8,5,1,V7
537,15,8,5,1,V7
538,15,8,5,1,V7
539,15,8,5,1,V7
540,27,12,5,4,V42/ii
541,27,12,5,4,V42/ii
542,27,12,5,4,V42/ii
543,27,8,5,4,V42
544,27,1,1,2,I6
545,27,8,5,3,V43
546,27,8,5,2,V65
547,27,1,1,1,I
548,27,3,2,2,ii6
549,27,1,1,2,I6
550,27,12,8,2,vii-6
551,27,8,5,2,V65
552,2,12,9,3,vii-43
553,2,12,9,3,vii-43
554,2,12,9,3,vii-43
555,2,12,9,3,vii-43
556,2,1,2,2,i6
557,2,1,2,2,i6
558,2,1,2,2,i6
559,2,1,2,2,i6
560,2,1,2,2,i6
561,2,1,2,2,i6
562,2,1,2,2,i6
563,2,1,2,2,i6
564,2,8,5,3,V43
565,2,8,5,3,V43
566,2,8,5,3,V43
567,2,8,5,3,V43
568,2,1,2,1,i
569,2,1,2,1,i
570,2,1,2,1,i
571,2,1,2,1,i
572,2,12,9,3,vii-43
573,2,12,9,3,vii-43
574,2,12,9,3,vii-43
575,2,12,9,3,vii-43
576,2,1,2,1,i
577,2,1,2,1,i
578,2,1,2,1,i
579,2,1,2,1,i
580,2,12,9,1,vii-7
581,2,12,9,1,vii-7
582,2,12,9,1,vii-7
583,2,12,9,1,vii-7
584,2,1,2,1,i
585,2,1,2,1,i
586,2,1,2,1,i
587,2,1,2,1,i
588,2,10,1,2,VI6
589,2,10,1,2,VI6
590,2,10,1,2,VI6
591,2,10,1,2,VI6
592,2,10,1,2,VI6
593,2,10,1,2,VI6
594,2,10,1,2,VI6
595,2,10,1,2,VI6
596,2,12,9,1,vii-7
597,2,12,9,1,vii-7
598,2,12,9,1,vii-7
599,2,12,9,1,vii-7
600,15,6,1,2,IV6
601,15,6,1,2,IV6
602,15,6,1,2,IV6
603,15,6,1,2,IV6
604,15,6,1,2,IV6
605,15,6,1,2,IV6
606,15,6,1,2,IV6
607,15,6,1,2,IV6
608,15,6,1,2,IV6
609,15,6,1,2,IV6
610,15,6,1,2,IV6
611,15,6,1,2,IV6
612,15,6,1,2,IV6
613,15,6,1,2,IV6
614,15,6,1,2,IV6
615,15,6,1,2,IV6
616,15,6,1,2,IV6
617,15,6,1,2,IV6
618,15,6,5,2,V65/vi
619,15,6,5,2,V65/vi
620,15,6,8,2,vii-6/IV
621,15,5,1,2,V6/V
622,15,3,2,2,ii6
623,15,1,1,2,I6
624,15,8,5,3,V43
625,15,8,5,3,V43
626,15,8,5,3,V43
627,15,1,1,1,I
628,15,8,1,2,V6
629,15,10,2,1,vi
630,15,8,5,1,V7
631,15,8,5,1,V7
632,15,1,1,1,I
633,15,1,1,1,I
634,15,1,1,1,I
635,15,1,1,1,I
636,15,8,5,3,V43
637,15,8,5,3,V43
638,15,8,5,3,V43
639,15,8,5,3,V43
640,15,1,1,2,I6
641,15,1,1,2,I6
642,15,1,1,2,I6
643,15,1,1,2,I6
644,15,8,5,4,V42
645,15,8,5,4,V42
646,15,8,1,1,V
647,15,8,1,1,V
648,15,1,1,1,I
649,15,1,1,1,I
650,15,8,1,3,V64
651,15,8,1,3,V64
652,15,1,1,2,I6
653,15,1,1,2,I6
654,15,1,1,2,I6
655,15,1,1,2,I6
656,15,1,1,2,I6
657,15,1,1,2,I6
658,15,1,1,2,I6
659,15,1,1,2,I6
660,15,3,4,2,ii65
661,15,3,4,2,ii65
662,15,5,5,2,V65/V
663,15,5,5,2,V65/V
664,15,8,5,1,V7
665,15,8,5,1,V7
666,15,8,5,1,V7
667,15,8,5,1,V7
668,15,1,1,2,I6
669,15,1,1,2,I6
670,15,1,1,2,I6
671,15,1,1,2,I6
672,15,8,1,1,V
673,15,8,1,1,V
674,15,8,1,1,V
675,15,8,1,1,V
676,15,6,5,1,V7/vi
677,15,6,5,1,V7/vi
678,15,10,2,1,vi
679,15,10,2,1,vi
680,15,8,5,4,V42
681,15,8,5,4,V42
682,15,1,1,1,I
683,15,1,1,1,I
684,15,3,9,3,ii=43
685,15,3,9,3,ii=43
686,15,3,9,3,ii=43
687,15,3,9,3,ii=43
688,15,3,9,2,ii=65
689,15,3,9,2,ii=65
690,15,3,9,2,ii=65
691,15,3,9,2,ii=65
692,15,3,9,3,ii=43
693,15,3,9,3,ii=43
694,15,3,9,3,ii=43
695,15,3,9,3,ii=43
696,15,5,5,2,V65/V
697,15,5,5,2,V65/V
698,15,5,5,2,V65/V
699,15,5,5,2,V65/V
700,15,3,9,2,ii=7
701,15,3,9,2,ii=7
702,15,3,9,2,ii=7
703,15,3,9,2,ii=7
704,15,5,4,2,iii65
705,15,5,4,2,iii65
706,15,5,4,2,iii65
707,15,5,4,2,iii65
708,15,8,5,1,V7
709,15,8,5,1,V7
710,15,1,1,3,I64
711,15,1,1,3,I64
712,15,8,1,1,V
713,15,8,1,1,V
714,15,1,1,3,I64
715,15,1,1,3,I64
716,15,3,9,2,ii=7
717,15,3,9,2,ii=7
718,15,3,9,2,ii=7
719,15,3,9,2,ii=7
720,15,5,4,2,iii65
721,15,5,4,2,iii65
722,15,5,4,2,iii65
723,15,5,4,2,iii65
724,15,8,5,1,V7
725,15,8,5,1,V7
726,15,1,1,3,I64
727,15,1,1,3,I64
728,15,8,5,1,V7
729,15,8,5,1,V7
730,15,8,5,1,V7
731,15,8,5,1,V7
732,15,8,5,1,V7
733,15,8,5,1,V7
734,15,8,5,1,V7
735,15,8,5,1,V7
736,15,8,5,1,V7
737,15,8,5,1,V7
738,15,8,5,1,V7
739,15,8,5,1,V7
740,15,8,5,1,V7
741,15,8,5,1,V7
742,15,8,5,1,V7
743,15,8,5,1,V7
744,15,1,1,1,I
745,15,5,8,1,vii-/iii
746,15,5,8,1,vii-/iii
747,15,1,1,1,I
748,15,1,1,1,I
749,15,12,9,4,vii-42
750,15,12,9,4,vii-42
751,15,1,1,1,I
752,15,1,1,1,I
753,15,1,1,1,I
754,15,6,1,1,IV
755,15,1,1,1,I
756,15,1,1,3,I64
757,15,8,5,1,V7
758,15,1,1,3,I64
759,15,8,1,1,V
760,15,1,1,1,I
761,15,5,8,1,vii-/iii
762,15,5,8,1,vii-/iii
763,15,1,1,1,I
764,15,1,1,1,I
765,15,12,9,4,vii-42
766,15,12,9,4,vii-42
767,15,1,1,1,I
768,15,1,1,1,I
769,15,1,1,1,I
770,15,6,1,1,IV
771,15,1,1,1,I
772,15,1,1,3,I64
773,15,8,5,1,V7
774,15,1,1,3,I64
775,15,8,1,1,V
776,15,1,1,1,I
777,15,1,1,1,I
778,15,1,1,1,I
779,15,1,1,1,I
780,15,8,5,1,V7
781,15,8,5,1,V7
782,15,8,5,1,V7
783,15,8,5,1,V7
784,15,1,1,1,I
785,15,1,1,1,I
786,15,1,1,1,I
787,15,1,1,1,I
788,15,8,5,1,V7
789,15,8,5,1,V7
790,15,8,5,1,V7
791,15,8,5,1,V7
792,15,1,1,1,I
793,15,1,1,1,I
794,15,1,1,1,I
795,15,1,1,1,I
796,15,1,1,1,I
797,15,1,1,1,I
798,15,1,1,1,I
799,15,1,1,1,I
800,15,1,1,1,I
801,15,1,1,1,I
802,15,1,1,1,I
803,15,1,1,1,I
804,15,1,1,1,I
805,15,1,1,1,I
806,15,1,1,1,I
807,15,1,1,1,I
808,15,3,5,1,V7/IV
809,15,3,5,1,V7/IV
810,15,3,5,1,V7/IV
811,15,3,5,1,V7/IV
812,15,6,1,1,IV
813,15,6,1,1,IV
814,15,6,1,1,IV
815,15,6,1,1,IV
816,15,1,1,2,I6
817,15,1,1,2,I6
818,15,1,1,2,I6
819,15,1,1,2,I6
820,20,10,1,2,VI6
821,20,10,1,2,VI6
822,20,10,1,2,VI6
823,20,10,1,2,VI6
824,20,8,1,2,V6
825,20,8,1,2,V6
826,20,8,1,2,V6
827,20,3,5,4,V42/iv
828,20,6,2,2,iv6
829,20,6,2,2,iv6
830,20,5,1,1,III
831,20,5,1,1,III
832,20,3,8,2,ii-6
833,20,3,8,2,ii-6
834,20,1,2,2,i6
835,20,8,9,4,vii-42/V
836,20,8,5,3,V43
837,20,8,5,3,V43
838,20,8,5,3,V43
839,20,1,2,1,i
840,20,8,1,2,V6
841,20,11,10,1,vii=7/bVII
842,20,8,5,1,V7
843,20,8,5,1,V7
844,20,1,2,1,i
845,20,1,2,1,i
846,20,1,2,1,i
847,20,1,2,1,i
848,20,8,5,3,V43
849,20,8,5,3,V43
850,20,8,5,3,V43
851,20,8,5,3,V43
852,20,1,2,2,i6
853,20,1,2,2,i6
854,20,1,2,2,i6
855,20,1,2,2,i6
856,20,8,5,3,V42
857,20,8,5,3,V42
858,20,8,1,1,V
859,20,8,1,1,V
860,20,1,2,1,i
861,20,1,2,1,i
862,20,1,2,1,i
863,20,1,2,1,i
864,20,8,5,3,V43
865,20,8,5,3,V43
866,20,8,5,3,V43
867,20,8,5,3,V43
868,20,1,2,2,i6
869,20,1,2,2,i6
870,20,1,2,1,i
871,20,1,2,1,i
872,16,8,1,2,V6
873,16,8,1,2,V6
874,16,8,1,2,V6
875,16,8,1,2,V6
876,16,1,2,1,i
877,16,1,2,1,i
878,16,1,2,1,i
879,16,1,2,1,i
880,16,8,5,3,V43
881,16,8,5,3,V43
882,16,8,5,3,V43
883,16,8,5,3,V43
884,16,1,2,2,i6
885,16,1,2,2,i6
886,16,1,2,2,i6
887,16,1,2,2,i6
888,16,8,5,3,V42
889,16,8,5,3,V42
890,16,8,1,1,V
891,16,8,1,1,V
892,16,1,2,1,i
893,16,1,2,1,i
894,16,8,5,3,V43
895,16,8,5,3,V43
896,16,3,1,2,V6/iv
897,16,3,1,2,V6/iv
898,16,6,2,1,iv
899,16,6,2,1,iv
900,16,6,2,1,iv
901,16,6,2,1,iv
902,16,6,2,1,iv
903,16,6,2,1,iv
904,16,6,2,1,iv
905,16,6,2,1,iv
906,16,6,2,1,iv
907,16,6,2,1,iv
908,16,6,2,2,iv6
909,16,6,2,2,iv6
910,16,6,2,2,iv6
911,16,6,2,2,iv6
912,16,6,2,2,iv6
913,16,6,2,2,iv6
914,16,6,2,2,iv6
915,16,6,2,2,iv6
916,16,5,1,2,V6/V
917,16,5,1,2,V6/V
918,16,5,1,2,V6/V
919,16,5,1,2,V6/V
920,16,5,1,2,V6/V
921,16,5,1,2,V6/V
922,16,5,1,2,V6/V
923,16,5,1,2,V6/V
924,16,5,1,2,V6/V
925,16,5,1,2,V6/V
926,16,5,1,2,V6/V
927,16,5,1,2,V6/V
928,16,5,1,2,V6/V
929,16,5,1,2,V6/V
930,16,5,1,2,V6/V
931,16,5,1,2,V6/V
932,15,3,2,2,ii6
933,15,3,2,2,ii6
934,15,3,2,2,ii6
935,15,3,2,2,ii6
936,15,3,2,2,ii6
937,15,3,2,2,ii6
938,15,3,2,2,ii6
939,15,3,2,2,ii6
940,15,8,5,3,V43
941,15,8,5,3,V43
942,15,8,5,3,V43
943,15,8,5,3,V43
944,15,1,1,1,I
945,15,1,1,1,I
946,15,1,1,1,I
947,15,1,1,1,I
948,15,8,1,2,V6
949,15,8,1,2,V6
950,15,8,1,2,V6
951,15,8,1,2,V6
952,15,6,1,2,IV6
953,15,6,1,2,IV6
954,15,6,1,2,IV6
955,15,6,1,2,IV6
956,15,6,1,2,V6/vi
957,15,6,1,2,V6/vi
958,15,6,1,2,V6/vi
959,15,6,1,2,V6/vi
960,15,8,5,1,V7
961,15,8,5,1,V7
962,15,8,5,1,V7
963,15,8,5,1,V7
964,15,1,1,1,I
965,15,1,1,1,I
966,15,1,1,1,I
967,15,1,1,1,I
968,15,8,5,1,V7
969,15,8,5,1,V7
970,15,8,5,1,V7
971,15,8,5,1,V7
972,15,1,1,1,I
973,15,1,1,1,I
974,15,1,1,1,I
975,15,1,1,1,I
976,15,8,5,1,V7
977,15,8,5,1,V7
978,15,8,5,1,V7
979,15,8,5,1,V7
980,15,1,1,1,I
981,15,1,1,1,I
982,15,1,1,1,I
983,15,1,1,1,I
984,15,8,5,1,V7
985,15,8,5,1,V7
986,15,8,5,1,V7
987,15,8,5,1,V7
988,15,1,1,1,I
989,15,1,1,1,I
990,15,1,1,1,I
991,15,1,1,1,I
992,15,8,5,1,V7
993,15,8,5,1,V7
994,15,8,5,1,V7
995,15,8,5,1,V7
996,15,1,1,1,I
997,15,1,1,1,I
998,15,1,1,1,I
999,15,1,1,1,I
1000,15,8,1,1,V
1001,15,8,1,1,V
1002,15,8,5,4,V42
1003,15,8,5,4,V42
1004,15,1,1,2,I6
1005,15,1,1,2,I6
1006,15,1,1,1,I
1007,15,1,1,1,I
1008,15,8,5,1,V7
1009,15,8,5,1,V7
1010,15,8,5,1,V7
1011,15,8,5,1,V7
1012,15,1,1,1,I
1013,15,1,1,1,I
1014,15,1,1,1,I
1015,15,1,1,1,I
1016,15,8,5,1,V7
1017,15,8,5,1,V7
1018,15,8,5,1,V7
1019,15,8,5,1,V7
1020,15,1,1,1,I
1021,15,1,1,1,I
1022,15,1,1,1,I
1023,15,1,1,1,I
1024,15,8,5,1,V7
1025,15,8,5,1,V7
1026,15,8,5,1,V7
1027,15,8,5,1,V7
1028,15,1,1,1,I
1029,15,1,1,1,I
1030,15,1,1,1,I
1031,15,1,1,1,I
1032,15,8,5,1,V7
1033,15,8,5,1,V7
1034,15,8,5,1,V7
1035,15,8,5,1,V7
