time,key,degree,quality,inversion,roman_numeral_notation
241,19,1,1,1,I
242,19,2,1,2,N6
243,19,2,1,2,N6
244,19,1,1,1,I
245,19,1,1,1,I
246,19,1,1,1,I
247,19,1,1,1,I
248,19,1,1,1,I
249,19,1,1,1,I
250,19,1,1,1,I
251,19,1,1,1,I
252,19,8,5,4,V42
253,19,8,5,4,V42
254,19,8,5,4,V42
255,19,8,5,4,V42
256,19,8,5,4,V42
257,19,8,5,4,V42
258,19,8,5,4,V42
259,19,8,5,4,V42
260,19,1,1,1,I
261,19,8,5,1,V7
262,19,1,1,1,I
263,19,8,5,1,V7
264,19,1,1,1,I
265,19,1,1,1,I
266,19,8,5,1,V7
267,19,8,5,1,V7
268,19,1,1,1,I
269,19,1,1,1,I
270,19,1,1,1,I
271,39,1,1,1,I
272,39,1,1,1,I
273,39,1,1,1,I
274,39,1,1,1,I
275,39,1,1,1,I
276,39,1,1,1,I
277,39,1,1,1,I
278,39,1,1,1,I
279,39,1,1,1,I
280,39,1,1,1,I
281,39,1,1,1,I
282,39,1,1,1,I
283,39,1,1,1,I
284,39,1,1,1,I
285,39,1,1,1,I
286,39,1,1,1,I
287,39,1,1,1,I
288,39,6,1,1,IV
289,39,6,1,1,IV
290,39,8,5,4,V42
291,39,8,5,4,V42
292,39,1,1,1,I
293,39,1,1,1,I
294,39,3,5,1,V7/IV
295,39,3,5,1,V7/IV
296,39,6,1,1,IV
297,39,6,1,1,IV
298,39,8,5,3,V43
299,39,8,5,3,V43
300,39,1,1,1,I
301,39,1,1,1,I
302,39,8,5,1,V7
303,39,8,5,1,V7
304,39,1,1,1,I
305,39,1,1,1,I
306,39,8,5,1,V7
307,39,8,5,1,V7
308,39,1,1,1,I
309,39,1,1,1,I
310,39,1,1,1,I
311,39,1,1,1,I
312,39,8,1,1,V
313,39,8,1,1,V
314,39,8,1,1,V
315,39,8,1,1,V
316,39,1,1,1,I
317,39,1,1,1,I
318,39,1,1,1,I
319,39,1,1,1,I
320,2,3,8,2,ii-6
321,2,3,8,2,ii-6
322,2,3,8,2,ii-6
323,2,3,8,2,ii-6
324,2,8,5,1,V7
325,2,8,5,1,V7
326,2,10,1,1,VI
327,26,8,1,2,V6
328,26,1,2,1,i
329,19,8,1,2,V6
330,19,1,1,1,I
331,1,8,5,4,V42
332,1,1,1,1,I
333,1,1,1,1,I
334,1,3,5,1,V7/IV
335,1,3,5,1,V7/IV
336,1,6,1,1,IV
337,1,6,1,1,IV
338,1,8,5,4,V42
339,1,8,5,4,V42
340,1,1,1,1,I
341,1,1,1,1,I
342,1,3,5,1,V7/IV
343,1,3,5,1,V7/IV
344,1,6,1,1,IV
345,1,6,1,1,IV
346,1,8,5,4,V42
347,1,8,5,4,V42
348,1,1,1,1,I
349,1,8,5,4,V42
350,1,1,1,1,I
351,1,8,5,4,V42
352,1,1,1,1,I
353,1,1,1,1,I
354,1,1,1,1,I
355,1,1,1,1,I
356,19,1,1,1,I
357,19,1,1,1,I
358,19,1,1,1,I
359,19,1,1,1,I
360,19,1,1,1,I
361,19,1,1,1,I
362,19,1,1,1,I
363,19,1,1,1,I
364,19,1,1,1,I
365,19,1,1,1,I
366,19,1,1,1,I
367,19,1,1,1,I
368,19,1,1,1,I
369,19,1,1,1,I
370,19,1,1,1,I
371,19,3,5,4,V42/IV
372,19,12,5,3,V43/ii
373,19,12,5,3,V43/ii
374,19,12,5,3,V43/ii
375,19,12,5,3,V43/ii
376,19,12,5,3,V43/ii
377,19,12,5,3,V43/ii
378,19,12,5,3,V43/ii
379,19,12,5,3,V43/ii
380,19,12,5,3,V43/ii
381,19,12,5,3,V43/ii
382,19,11,1,1,bVII
383,19,12,9,1,vii-7
384,19,1,1,1,I
385,19,1,1,1,I
386,19,3,2,2,ii6
387,19,8,5,1,V7
388,19,1,1,1,I
389,19,1,1,1,I
390,19,1,1,1,I
391,19,1,1,1,I
392,19,6,1,1,IV
393,19,6,1,1,IV
394,19,3,2,1,ii
395,19,3,2,1,ii
396,19,8,1,1,V
397,19,8,1,1,V
398,19,1,1,2,I6
399,19,1,1,2,I6
400,19,10,2,1,vi
401,19,10,2,1,vi
402,19,6,1,1,IV
403,19,6,1,1,IV
404,19,12,8,1,vii-
405,19,12,8,1,vii-
406,19,12,8,1,vii-
407,19,12,8,1,vii-
408,19,12,8,1,vii-
409,19,12,8,1,vii-
410,19,8,1,2,V6
411,19,6,1,2,IV6
412,19,6,5,1,V7/vi
413,19,6,5,1,V7/vi
414,19,6,1,1,IV
415,19,5,5,2,V65/V
416,19,1,1,3,I64
417,19,1,1,3,I64
418,19,8,1,1,V
419,19,8,1,1,V
420,19,1,1,1,I
421,19,1,1,1,I
422,19,1,1,1,I
423,19,1,1,1,I
424,19,6,1,1,IV
425,19,6,1,1,IV
426,19,3,2,1,ii
427,19,3,2,1,ii
428,19,8,1,1,V
429,19,8,1,1,V
430,19,1,1,2,I6
431,19,1,1,2,I6
432,19,10,2,1,vi
433,19,10,2,1,vi
434,19,6,1,1,IV
435,19,6,1,1,IV
436,19,12,8,1,vii-
437,19,12,8,1,vii-
438,19,12,8,1,vii-
439,19,12,8,1,vii-
440,19,12,8,1,vii-
441,19,12,8,1,vii-
442,19,8,1,2,V6
443,19,6,1,2,IV6
444,19,6,5,2,V65/vi
445,19,6,5,2,V65/vi
446,19,6,5,2,V65/vi
447,19,6,5,2,V65/vi
448,19,10,2,1,vi
449,19,10,2,1,vi
450,19,10,2,1,vi
451,19,10,2,1,vi
452,19,8,9,1,vii-7/V
453,19,8,9,1,vii-7/V
454,19,8,9,1,vii-7/V
455,19,8,9,1,vii-7/V
456,19,12,9,3,vii-43
457,19,12,9,3,vii-43
458,19,8,5,4,V42
459,19,8,5,4,V42
460,19,1,1,2,I6
461,19,8,5,2,V65
462,19,8,5,4,V42
463,19,8,5,2,V65
464,19,8,5,4,V42
465,19,8,5,2,V65
466,19,8,5,4,V42
467,19,8,5,2,V65
468,19,1,1,1,I
469,19,1,1,1,I
470,19,6,1,2,IV6
471,19,6,1,2,IV6
472,19,3,2,2,ii6
473,19,3,2,2,ii6
474,19,8,5,1,V7
475,19,8,5,1,V7
476,19,8,5,4,V42
477,19,8,5,2,V65
478,19,8,5,4,V42
479,19,8,5,2,V65
480,19,8,5,4,V42
481,19,8,5,2,V65
482,19,1,1,1,I
483,19,10,2,2,vi6
484,19,12,5,1,V7/ii
485,19,12,5,1,V7/ii
486,19,3,2,1,ii
487,19,3,2,1,ii
488,19,3,2,1,ii
489,19,3,2,1,ii
490,19,8,1,1,V
491,19,8,1,1,V
492,19,1,1,1,I
493,19,1,1,1,I
494,19,1,1,1,I
495,19,1,1,1,I
496,19,3,8,2,ii-6
497,19,3,8,2,ii-6
498,19,8,5,3,V43
499,19,8,5,3,V43
500,19,1,1,1,I
501,19,1,1,1,I
502,19,1,1,1,I
503,19,1,1,1,I
504,19,3,8,2,ii-6
505,19,3,8,2,ii-6
506,19,2,1,2,N6
507,19,2,1,2,N6
508,19,1,1,1,I
509,19,1,1,1,I
510,19,12,9,3,vii-43
511,19,12,9,3,vii-43
512,19,1,1,1,I
513,19,1,1,1,I
514,19,2,1,2,N6
515,19,2,1,2,N6
516,19,1,1,1,I
517,19,1,1,1,I
518,19,1,1,1,I
519,19,1,1,1,I
520,19,1,1,1,I
521,19,1,1,1,I
522,19,1,1,1,I
523,19,1,1,1,I
524,19,8,5,4,V42
525,19,8,5,4,V42
526,19,8,5,4,V42
527,19,8,5,4,V42
528,19,8,5,4,V42
529,19,8,5,4,V42
530,19,8,5,4,V42
531,19,8,5,4,V42
532,19,1,1,1,I
533,19,8,5,1,V7
534,19,1,1,1,I
535,19,8,5,1,V7
536,19,1,1,1,I
537,19,1,1,1,I
538,19,8,5,1,V7
539,19,8,5,1,V7
540,19,1,1,1,I
541,19,1,1,1,I
542,19,1,1,1,I
543,19,1,1,1,I
544,19,1,1,1,I
545,19,1,1,1,I
546,19,1,1,1,I
547,19,1,1,1,I
548,19,1,1,1,I
549,19,1,1,1,I
550,19,1,1,1,I
551,19,1,1,1,I
552,19,1,1,1,I
553,19,1,1,1,I
554,19,1,1,1,I
555,19,1,1,1,I
556,19,1,1,1,I
557,19,1,1,1,I
558,26,6,2,1,iv
559,26,6,2,1,iv
560,26,6,2,1,iv
561,26,6,2,1,iv
562,26,3,8,1,ii-
563,26,3,8,1,ii-
564,26,3,8,1,ii-
565,26,3,8,1,ii-
566,26,8,1,1,V
567,26,8,1,1,V
568,26,8,1,1,V
569,26,8,1,1,V
570,26,8,5,1,V7
571,26,8,5,1,V7
572,26,1,2,3,i64
573,26,1,2,3,i64
574,26,10,1,2,VI6
575,26,10,1,2,VI6
576,26,8,1,1,V
577,26,8,1,1,V
578,26,8,5,1,V7
579,26,8,5,1,V7
580,26,1,2,3,i64
581,26,1,2,3,i64
582,26,10,1,2,VI6
583,26,10,1,2,VI6
584,26,8,1,1,V
585,26,8,1,1,V
586,26,8,9,3,vii-43/V
587,26,8,9,3,vii-43/V
588,26,8,1,1,V
589,26,8,1,1,V
590,26,10,1,2,VI6
591,26,10,1,2,VI6
592,26,8,1,1,V
593,26,8,1,1,V
594,26,8,1,1,V
595,26,8,1,1,V
596,26,8,1,1,V
597,26,8,1,1,V
598,26,1,2,1,i
599,26,1,2,1,i
600,26,12,9,3,vii-43
601,26,12,9,3,vii-43
602,26,12,9,3,vii-43
603,26,12,9,3,vii-43
604,26,12,9,3,vii-43
605,26,12,9,3,vii-43
606,26,12,9,3,vii-43
607,26,12,9,3,vii-43
608,2,8,1,1,V
609,2,8,1,1,V
610,2,8,1,1,V
611,2,8,1,1,V
612,2,8,1,1,V
613,2,8,1,1,V
614,2,1,2,1,i
615,2,1,2,1,i
616,2,12,9,3,vii-43
617,2,12,9,3,vii-43
618,2,12,9,3,vii-43
619,2,12,9,3,vii-43
620,2,12,9,3,vii-43
621,2,12,9,3,vii-43
622,2,12,9,3,vii-43
623,2,12,9,3,vii-43
624,20,8,1,1,V
625,20,8,1,1,V
626,20,8,1,1,V
627,20,8,1,1,V
628,20,8,1,1,V
629,20,8,1,1,V
630,20,1,2,1,i
631,20,1,2,1,i
632,20,12,9,3,vii-43
633,20,12,9,3,vii-43
634,20,12,9,3,vii-43
635,20,12,9,3,vii-43
636,20,12,9,3,vii-43
637,20,12,9,3,vii-43
638,20,12,9,3,vii-43
639,20,12,9,3,vii-43
640,20,1,2,2,i6
641,20,1,2,2,i6
642,20,1,2,2,i6
643,20,1,2,2,i6
644,20,1,2,2,i6
645,20,1,2,2,i6
646,20,1,2,2,i6
647,20,1,2,2,i6
648,2,8,5,1,V7
649,2,8,5,1,V7
650,2,8,5,1,V7
651,2,8,5,1,V7
652,2,8,5,1,V7
653,2,8,5,1,V7
654,2,8,5,1,V7
655,2,8,5,1,V7
656,2,1,2,1,i
657,2,1,2,1,i
658,2,1,2,1,i
659,2,1,2,1,i
660,40,12,9,4,vii-42
661,40,12,9,4,vii-42
662,40,12,9,4,vii-42
663,40,12,9,4,vii-42
664,40,8,5,1,V7
665,40,8,5,1,V7
666,40,8,5,1,V7
667,40,8,5,1,V7
668,40,8,5,1,V7
669,40,8,5,1,V7
670,40,8,5,1,V7
671,40,8,5,1,V7
672,40,1,2,1,i
673,40,1,2,1,i
674,40,1,2,1,i
675,40,1,2,1,i
676,33,12,9,4,vii-42
677,33,12,9,4,vii-42
678,33,12,9,4,vii-42
679,33,12,9,4,vii-42
680,33,8,5,1,V7
681,33,8,5,1,V7
682,33,8,5,1,V7
683,33,8,5,1,V7
684,33,8,5,1,V7
685,33,8,5,1,V7
686,33,8,5,1,V7
687,33,8,5,1,V7
688,33,8,5,1,V7
689,33,8,5,1,V7
690,33,8,5,1,V7
691,33,8,5,1,V7
692,33,8,5,1,V7
693,33,8,5,1,V7
694,33,8,5,1,V7
695,33,8,5,1,V7
696,33,8,5,1,V7
697,33,8,5,1,V7
698,33,8,5,1,V7
699,33,8,5,1,V7
700,33,8,5,1,V7
701,33,8,5,1,V7
702,33,8,5,1,V7
703,33,8,5,1,V7
704,20,8,5,1,V7
705,20,8,5,1,V7
706,20,8,5,1,V7
707,20,8,5,1,V7
708,20,8,5,1,V7
709,20,8,5,1,V7
710,20,8,5,1,V7
711,20,8,5,1,V7
712,20,8,5,1,V7
713,20,8,5,1,V7
714,20,8,5,1,V7
715,20,8,5,1,V7
716,20,8,5,1,V7
717,20,8,5,1,V7
718,20,8,5,1,V7
719,20,8,5,1,V7
720,39,8,5,1,V7
721,39,8,5,1,V7
722,39,8,5,1,V7
723,39,8,5,1,V7
724,39,8,5,1,V7
725,39,8,5,1,V7
726,39,8,5,1,V7
727,39,8,5,1,V7
728,39,8,5,1,V7
729,39,8,5,1,V7
730,39,8,5,1,V7
731,39,8,5,1,V7
732,39,8,5,1,V7
733,39,8,5,1,V7
734,39,8,5,1,V7
735,39,8,5,1,V7
736,39,8,5,1,V7
737,39,8,5,1,V7
738,39,8,5,1,V7
739,39,8,5,1,V7
740,39,8,5,1,V7
741,39,8,5,1,V7
742,39,8,5,1,V7
743,39,8,5,1,V7
744,39,8,5,1,V7
745,39,8,5,1,V7
746,39,8,5,1,V7
747,39,8,5,1,V7
748,39,8,5,1,V7
749,39,8,5,1,V7
750,39,8,5,1,V7
751,39,8,5,1,V7
752,39,8,5,1,V7
753,39,8,5,1,V7
754,39,8,5,1,V7
755,39,8,5,1,V7
756,39,8,5,1,V7
757,39,8,5,1,V7
758,39,8,5,1,V7
759,39,8,5,1,V7
760,39,8,5,1,V7
761,39,8,5,1,V7
762,39,8,5,1,V7
763,39,8,5,1,V7
764,39,8,5,1,V7
765,39,8,5,1,V7
766,39,8,5,1,V7
767,39,8,5,1,V7
768,39,8,5,1,V7
769,39,8,5,1,V7
770,39,8,5,1,V7
771,39,8,5,1,V7
772,39,8,5,1,V7
773,39,8,5,1,V7
774,39,8,5,1,V7
775,39,8,5,1,V7
776,39,8,5,1,V7
777,39,8,5,1,V7
778,39,8,5,1,V7
779,39,1,1,1,I
780,39,1,1,1,I
781,39,1,1,1,I
782,39,1,1,1,I
783,39,1,1,1,I
784,39,1,1,1,I
785,39,1,1,1,I
786,39,1,1,1,I
787,39,1,1,1,I
788,39,1,1,1,I
789,39,1,1,1,I
790,39,1,1,1,I
791,39,1,1,1,I
792,39,1,1,1,I
793,39,1,1,1,I
794,39,1,1,1,I
795,39,1,1,1,I
796,39,6,1,1,IV
797,39,6,1,1,IV
798,39,8,5,4,V42
799,39,8,5,4,V42
800,39,1,1,1,I
801,39,1,1,1,I
802,39,3,5,1,V7/IV
803,39,3,5,1,V7/IV
804,39,6,1,1,IV
805,39,6,1,1,IV
806,39,8,5,3,V43
807,39,8,5,3,V43
808,39,1,1,1,I
809,39,1,1,1,I
810,39,8,5,1,V7
811,39,8,5,1,V7
812,39,1,1,1,I
813,39,1,1,1,I
814,39,8,5,1,V7
815,39,8,5,1,V7
816,39,1,1,1,I
817,39,1,1,1,I
818,39,1,1,1,I
819,39,1,1,1,I
820,39,8,1,1,V
821,39,8,1,1,V
822,39,8,1,1,V
823,39,8,1,1,V
824,39,1,1,1,I
825,39,1,1,1,I
826,39,1,1,1,I
827,39,1,1,1,I
828,39,1,1,1,I
829,39,1,1,1,I
830,39,1,1,1,I
831,39,1,1,1,I
832,39,1,1,1,I
833,39,1,1,1,I
834,39,1,1,1,I
835,39,1,1,1,I
836,39,3,9,1,vii-42/ii
837,39,3,9,1,vii-42/ii
838,39,3,9,1,vii-42/ii
839,39,3,9,1,vii-42/ii
840,39,3,9,1,vii-42/ii
841,39,3,9,1,vii-42/ii
842,39,3,2,1,ii
843,39,8,1,2,V6
844,39,1,1,1,I
845,33,8,6,2,V+6
846,33,1,1,1,I
847,26,8,1,2,V6
848,26,1,2,1,i
849,20,8,1,2,V6
850,20,1,2,1,i
851,15,8,1,2,V6
852,15,1,1,1,I
853,19,6,8,2,vii-6/IV
854,19,6,1,2,IV6
855,19,12,10,1,vii=7
856,19,1,1,1,I
857,19,1,1,1,I
858,19,3,5,1,V7/IV
859,19,3,5,1,V7/IV
860,19,6,2,1,iv
861,19,6,2,1,iv
862,19,8,5,4,V42
863,19,8,5,4,V42
864,19,1,1,1,I
865,19,1,1,1,I
866,19,3,5,1,V7/IV
867,19,3,5,1,V7/IV
868,19,6,2,1,iv
869,19,6,2,1,iv
870,19,8,5,4,V42
871,19,8,5,4,V42
872,19,1,1,1,I
873,19,8,5,4,V42
874,19,1,1,1,I
875,19,8,5,4,V42
876,19,1,1,1,I
877,19,1,1,1,I
878,19,1,1,1,I
879,19,1,1,1,I
880,39,1,1,1,I
881,39,1,1,1,I
882,39,1,1,1,I
883,39,1,1,1,I
884,39,1,1,1,I
885,39,1,1,1,I
886,39,1,1,1,I
887,39,1,1,1,I
888,39,1,1,1,I
889,39,1,1,1,I
890,39,1,1,1,I
891,39,1,1,1,I
892,39,1,1,1,I
893,39,1,1,1,I
894,39,1,1,1,I
895,39,3,5,4,V42/IV
896,39,12,5,3,V43/ii
897,39,12,5,3,V43/ii
898,39,12,5,3,V43/ii
899,39,12,5,3,V43/ii
900,39,12,5,3,V43/ii
901,39,12,5,3,V43/ii
902,39,12,5,3,V43/ii
903,39,12,5,3,V43/ii
904,39,12,5,3,V43/ii
905,39,12,5,3,V43/ii
906,39,11,1,1,bVII
907,39,12,9,1,vii-7
908,39,1,1,1,I
909,39,1,1,1,I
910,39,3,2,2,ii6
911,39,8,5,1,V7
912,39,1,1,1,I
913,39,1,1,1,I
914,39,1,1,1,I
915,39,1,1,1,I
916,39,6,1,1,IV
917,39,6,1,1,IV
918,39,3,2,1,ii
919,39,3,2,1,ii
920,39,8,1,1,V
921,39,8,1,1,V
922,39,1,1,2,I6
923,39,1,1,2,I6
924,39,10,2,1,vi
925,39,10,2,1,vi
926,39,6,1,1,IV
927,39,6,1,1,IV
928,39,12,8,1,vii-
929,39,12,8,1,vii-
930,39,12,8,1,vii-
931,39,12,8,1,vii-
932,39,12,8,1,vii-
933,39,12,8,1,vii-
934,39,8,1,2,V6
935,39,6,1,2,IV6
936,39,6,5,1,V7/vi
937,39,6,5,1,V7/vi
938,39,6,1,1,IV
939,39,5,5,2,V65/V
940,39,1,1,3,I64
941,39,1,1,3,I64
942,39,8,1,1,V
943,39,8,1,1,V
944,39,1,1,1,I
945,39,1,1,1,I
946,39,1,1,1,I
947,39,1,1,1,I
948,39,6,1,1,IV
949,39,6,1,1,IV
950,39,3,2,1,ii
951,39,3,2,1,ii
952,39,8,1,1,V
953,39,8,1,1,V
954,39,1,1,2,I6
955,39,1,1,2,I6
956,39,10,2,1,vi
957,39,10,2,1,vi
958,39,6,1,1,IV
959,39,6,1,1,IV
960,39,12,8,1,vii-
961,39,12,8,1,vii-
962,39,12,8,1,vii-
963,39,12,8,1,vii-
964,39,12,8,1,vii-
965,39,12,8,1,vii-
966,39,8,1,2,V6
967,39,6,1,2,IV6
968,39,6,5,2,V65/vi
969,39,6,5,2,V65/vi
970,39,6,5,2,V65/vi
971,39,6,5,2,V65/vi
972,39,10,2,1,vi
973,39,10,2,1,vi
974,39,10,2,1,vi
975,39,10,2,1,vi
976,39,8,9,1,vii-7/V
977,39,8,9,1,vii-7/V
978,39,8,9,1,vii-7/V
979,39,8,9,1,vii-7/V
980,39,12,9,3,vii-43
981,39,12,9,3,vii-43
982,39,8,5,4,V42
983,39,8,5,4,V42
984,39,1,1,2,I6
985,39,8,5,2,V65
986,39,8,5,4,V42
987,39,8,5,2,V65
988,39,8,5,4,V42
989,39,8,5,2,V65
990,39,8,5,4,V42
991,39,8,5,2,V65
992,39,1,1,1,I
993,39,1,1,1,I
994,39,6,1,2,IV6
995,39,6,1,2,IV6
996,39,3,2,2,ii6
997,39,3,2,2,ii6
998,39,8,5,1,V7
999,39,8,5,1,V7
1000,39,8,5,4,V42
1001,39,8,5,2,V65
1002,39,8,5,4,V42
1003,39,8,5,2,V65
1004,39,8,5,4,V42
1005,39,8,5,2,V65
1006,39,1,1,1,I
1007,39,10,2,2,vi6
1008,39,12,5,1,V7/ii
1009,39,12,5,1,V7/ii
1010,39,3,2,1,ii
1011,39,3,2,1,ii
1012,39,3,2,1,ii
1013,39,3,2,1,ii
1014,39,8,1,1,V
1015,39,8,1,1,V
1016,39,1,1,1,I
1017,39,1,1,1,I
1018,39,1,1,1,I
1019,39,1,1,1,I
1020,39,3,8,2,ii-
1021,39,3,8,2,ii-
1022,39,2,1,1,bII
1023,39,2,1,1,bII
1024,39,1,1,1,I
1025,39,1,1,1,I
1026,39,1,1,1,I
1027,39,1,1,1,I
1028,39,3,8,2,ii-
1029,39,3,8,2,ii-
1030,39,2,1,2,N6
1031,39,2,1,2,N6
1032,39,1,1,1,I
1033,39,1,1,1,I
1034,39,12,9,3,vii-43
1035,39,12,9,3,vii-43
1036,39,1,1,1,I
1037,39,1,1,1,I
1038,39,2,1,2,N6
1039,39,2,1,2,N6
1040,39,1,1,1,I
1041,39,1,1,1,I
1042,39,1,1,1,I
1043,39,1,1,1,I
1044,39,1,1,1,I
1045,39,1,1,1,I
1046,39,1,1,1,I
1047,39,1,1,1,I
1048,39,8,5,4,V42
1049,39,8,5,4,V42
1050,39,8,5,4,V42
1051,39,8,5,4,V42
1052,39,8,5,4,V42
1053,39,8,5,4,V42
1054,39,8,5,4,V42
1055,39,8,5,4,V42
1056,39,1,1,1,I
