time,key,degree,quality,inversion,roman_numeral_notation
210,31,6,0,0,V/vi
211,31,6,0,0,V/vi
212,31,6,0,0,V/vi
213,31,10,1,0,vi
214,31,10,1,0,vi
215,31,10,1,0,vi
216,31,6,0,0,V/vi
217,31,6,0,0,V/vi
218,31,6,0,0,V/vi
219,31,10,1,1,vi
220,31,10,1,1,vi
221,31,10,1,1,vi
222,31,3,1,1,ii6
223,31,3,1,1,ii6
224,31,3,1,1,ii6
225,23,7,6,1,It+6
226,23,7,6,1,It+6
227,23,7,6,1,It+6
228,23,8,0,0,V
229,23,8,0,0,V
230,23,8,0,0,V
231,23,8,0,0,V
232,23,8,0,0,V
233,23,7,6,1,It+6
234,23,8,0,0,V
235,23,8,0,0,V
236,23,7,6,1,It+6
237,23,8,0,0,V
238,23,8,0,0,V
239,23,7,6,1,It+6
240,23,8,0,0,V
241,23,8,0,0,V
242,23,8,0,0,V
243,23,8,0,0,V
244,23,8,0,0,V
245,23,5,3,0,iii7
246,23,12,8,2,vii-43
247,23,12,8,2,vii-43
248,23,5,3,0,iii7
249,23,12,8,2,vii-43
250,23,12,8,2,vii-43
251,23,5,3,0,iii7
252,23,12,8,2,vii-43
253,23,12,8,2,vii-43
254,23,12,8,2,vii-43
255,23,12,8,2,vii-43
256,23,12,8,2,vii-43
257,23,12,8,2,vii-43
258,31,8,4,2,V43
259,31,8,4,2,V43
260,31,3,9,0,vii=7/ii
261,31,8,4,2,V43
262,31,8,4,2,V43
263,31,3,9,0,vii=7/ii
264,31,8,4,2,V43
265,31,8,4,2,V43
266,31,8,4,2,V43
267,31,8,4,2,V43
268,31,8,4,2,V43
269,31,8,4,2,V43
270,31,1,0,0,I
271,31,1,0,0,I
272,31,8,4,2,V43
273,31,1,0,0,I
274,31,1,0,0,I
275,31,6,4,2,V43/vi
276,31,10,1,0,vi
277,31,10,1,0,vi
278,31,10,1,0,vi
279,31,10,1,0,vi
280,31,10,1,0,vi
281,31,6,4,2,V43/vi
282,31,10,1,0,vi
283,31,10,1,0,vi
284,31,6,4,2,V43/vi
285,31,10,1,0,vi
286,31,10,1,0,vi
287,31,3,4,2,V43/IV
288,31,6,0,0,IV
289,31,6,0,0,IV
290,31,6,0,0,IV
291,31,6,0,0,IV
292,31,6,0,0,IV
293,31,3,4,2,V43/IV
294,31,6,0,0,IV
295,31,6,0,0,IV
296,31,3,4,2,V43/IV
297,31,6,0,0,IV
298,31,6,0,0,IV
299,31,8,4,2,V43
300,31,1,0,1,I6
301,31,1,0,1,I6
302,31,8,0,1,V6
303,31,1,0,0,I
304,31,1,0,0,I
305,31,6,0,1,IV6
306,31,1,0,1,I6
307,31,1,0,1,I6
308,31,1,0,1,I6
309,31,1,0,1,I6
310,31,1,0,1,I6
311,31,1,0,1,I6
312,31,8,7,1,vii-6/V
313,31,8,7,1,vii-6/V
314,31,8,7,1,vii-6/V
315,31,8,7,1,vii-6/V
316,31,8,7,1,vii-6/V
317,31,8,7,1,vii-6/V
318,31,1,0,2,I64
319,31,1,0,2,I64
320,31,1,0,2,I64
321,31,8,4,0,V7
322,31,8,4,0,V7
323,31,8,4,0,V7
324,31,1,0,1,I6
325,31,1,0,1,I6
326,31,1,0,1,I6
327,31,1,0,1,I6
328,31,1,0,1,I6
329,31,5,8,0,vii-7/iii
330,31,1,0,1,I6
331,31,1,0,1,I6
332,31,6,0,0,IV
333,31,1,0,1,I6
334,31,1,0,1,I6
335,31,8,4,2,V43
336,31,1,0,0,I
337,31,1,0,0,I
338,31,1,0,0,I
339,31,1,0,0,I
340,31,1,0,0,I
341,31,8,5,1,V+6
342,31,1,0,0,I
343,31,1,0,0,I
344,31,8,4,2,V43
345,31,1,0,0,I
346,31,1,0,0,I
347,31,6,4,2,V43/vi
348,31,10,1,0,vi
349,31,10,1,0,vi
350,31,10,1,0,vi
351,31,10,1,0,vi
352,31,10,1,0,vi
353,31,6,0,1,V6/vi
354,31,10,1,0,vi
355,31,10,1,0,vi
356,31,6,0,1,V6/vi
357,31,10,1,0,vi
358,31,10,1,0,vi
359,31,12,4,3,V42/ii
360,31,3,1,1,ii6
361,31,3,1,1,ii6
362,31,12,0,1,V6/ii
363,31,3,1,1,ii6
364,31,3,1,1,ii6
365,31,5,4,3,V42/V
366,31,8,0,1,V6
367,31,8,0,1,V6
368,31,5,0,1,V6/V
369,31,8,1,0,v
370,31,8,1,0,v
371,31,8,4,3,V42
372,31,1,0,1,I6
373,31,1,0,1,I6
374,31,1,0,1,I6
375,31,1,0,1,I6
376,31,1,0,1,I6
377,31,1,0,1,I6
378,31,5,4,2,V43/V
379,31,5,4,2,V43/V
380,31,5,4,2,V43/V
381,31,5,4,2,V43/V
382,31,5,4,2,V43/V
383,31,5,4,2,V43/V
384,31,1,0,2,I64
385,31,1,0,2,I64
386,31,1,0,2,I64
387,31,1,0,2,I64
388,31,1,0,2,I64
389,31,1,0,2,I64
390,31,1,0,2,I64
391,31,1,0,2,I64
392,31,1,0,2,I64
393,31,1,0,2,I64
394,31,1,0,2,I64
395,31,1,0,2,I64
396,31,1,0,2,I64
397,31,1,0,2,I64
398,31,1,0,2,I64
399,31,1,0,2,I64
400,31,1,0,2,I64
401,31,8,4,0,V7
402,31,1,0,0,I
403,31,1,0,0,I
404,31,1,0,0,I
405,31,1,0,0,I
406,31,1,0,0,I
407,31,1,0,0,I
408,31,1,0,1,I6
409,31,1,0,1,I6
410,31,1,0,1,I6
411,31,8,4,0,V7
412,31,8,4,0,V7
413,31,8,4,0,V7
414,31,1,0,0,I
415,31,1,0,0,I
416,31,1,0,0,I
417,31,3,4,1,V65/IV
418,31,3,4,1,V65/IV
419,31,3,4,1,V65/IV
420,31,6,0,0,IV
421,31,6,0,0,IV
422,31,6,0,0,IV
423,31,8,4,0,V7
424,31,8,4,0,V7
425,31,8,4,0,V7
426,31,1,0,0,I
427,31,1,0,0,I
428,31,1,0,0,I
429,31,1,0,0,I
430,31,1,0,0,I
431,31,1,0,0,I
432,31,1,0,1,I6
433,31,1,0,1,I6
434,31,1,0,1,I6
435,31,8,4,0,V7
436,31,8,4,0,V7
437,31,8,4,0,V7
438,31,1,0,0,I
439,31,1,0,0,I
440,31,1,0,0,I
441,31,3,4,1,V65/IV
442,31,3,4,1,V65/IV
443,31,3,4,1,V65/IV
444,31,6,0,0,IV
445,31,6,0,0,IV
446,31,6,0,0,IV
447,31,8,4,0,V7
448,31,8,4,0,V7
449,31,8,4,0,V7
450,31,1,0,0,I
451,31,1,0,0,I
452,31,1,0,0,I
453,31,3,4,1,V65/IV
454,31,3,4,1,V65/IV
455,31,3,4,1,V65/IV
456,31,6,0,0,IV
457,31,6,0,0,IV
458,31,6,0,0,IV
459,31,8,4,0,V7
460,31,8,4,0,V7
461,31,8,4,0,V7
462,31,1,0,0,I
463,31,1,0,0,I
464,31,1,0,0,I
465,31,8,4,0,V7
466,31,8,4,0,V7
467,31,8,4,0,V7
468,31,1,0,0,I
469,31,1,0,0,I
470,31,1,0,0,I
471,31,8,4,0,V7
472,31,8,4,0,V7
473,31,8,4,0,V7
474,31,1,0,0,I
475,31,1,0,0,I
476,31,1,0,0,I
477,7,8,4,0,V7
478,7,8,4,0,V7
479,7,8,4,0,V7
480,7,8,4,0,V7
481,7,8,4,0,V7
482,7,8,4,0,V7
483,7,8,4,0,V7
484,7,8,4,0,V7
485,7,8,4,0,V7
486,7,1,0,0,I
487,7,1,0,0,I
488,7,1,0,0,I
489,7,3,4,0,V7/IV
490,7,3,4,0,V7/IV
491,7,3,4,0,V7/IV
492,7,6,0,1,IV6
493,7,6,0,1,IV6
494,7,6,0,1,IV6
495,7,6,0,1,IV6
496,7,6,0,1,IV6
497,7,6,0,1,IV6
498,7,3,3,0,ii7
499,7,3,3,0,ii7
500,7,3,3,0,ii7
501,7,8,4,1,V65
502,7,8,4,1,V65
503,7,8,4,1,V65
504,7,1,0,0,I
505,7,1,0,0,I
506,7,1,0,0,I
507,7,1,0,1,I6
508,7,1,0,1,I6
509,7,1,0,1,I6
510,7,8,4,0,V7
511,7,8,4,0,V7
512,7,8,4,0,V7
513,7,1,0,0,I
514,7,1,0,0,I
515,7,1,0,0,I
516,7,1,0,0,I
517,7,1,0,0,I
518,7,1,0,0,I
519,7,3,4,0,V7/IV
520,7,3,4,0,V7/IV
521,7,3,4,0,V7/IV
522,7,6,0,0,IV
523,7,6,0,0,IV
524,7,6,0,0,IV
525,7,6,0,1,IV6
526,7,6,0,1,IV6
527,7,6,0,1,IV6
528,7,3,3,0,ii7
529,7,3,3,0,ii7
530,7,3,3,0,ii7
531,7,8,4,1,V65
532,7,8,4,1,V65
533,7,8,4,1,V65
534,7,1,0,0,I
535,7,1,0,0,I
536,7,1,0,0,I
537,7,1,0,1,I6
538,7,1,0,1,I6
539,7,1,0,1,I6
540,7,8,4,0,V7
541,7,8,4,0,V7
542,7,8,4,0,V7
543,7,1,0,0,I
544,7,1,0,0,I
545,7,1,0,0,I
546,7,1,0,1,I6
547,7,1,0,1,I6
548,7,1,0,1,I6
549,7,1,0,1,I6
550,7,3,1,0,ii
551,7,3,4,2,V43/IV
552,7,6,0,1,IV6
553,7,6,0,1,IV6
554,7,6,0,1,IV6
555,7,6,0,1,IV6
556,7,6,0,1,IV6
557,7,3,4,2,V43/IV
558,7,6,0,0,IV
559,7,6,0,0,IV
560,7,5,4,1,V65/V
561,7,8,0,0,V
562,7,8,0,0,V
563,7,8,4,0,V7
564,7,1,0,0,I
565,7,1,0,0,I
566,7,1,0,0,I
567,7,1,0,0,I
568,7,1,0,0,I
569,7,8,4,0,V7
570,7,1,0,1,I6
571,7,1,0,1,I6
572,7,1,0,1,I6
573,7,1,0,1,I6
574,7,3,1,0,ii
575,7,1,0,2,I64
576,7,6,0,1,IV6
577,7,6,0,1,IV6
578,7,6,0,1,IV6
579,7,6,0,1,IV6
580,7,6,0,1,IV6
581,7,1,0,2,I64
582,7,3,3,1,ii65
583,7,3,3,1,ii65
584,7,5,4,1,V65/V
585,7,8,0,0,V
586,7,8,0,0,V
587,7,8,4,0,V7
588,7,1,0,0,I
589,7,1,0,0,I
590,7,1,0,0,I
591,7,1,0,0,I
592,7,1,0,0,I
593,7,1,0,1,I6
594,7,3,3,1,ii65
595,7,3,3,1,ii65
596,7,5,4,1,V65/V
597,7,8,0,0,V
598,7,8,0,0,V
599,7,8,4,0,V7
600,7,1,0,0,I
601,7,1,0,0,I
602,7,1,0,0,I
603,31,3,3,1,ii65
604,31,3,3,1,ii65
605,31,3,3,1,ii65
606,31,1,0,1,I6
607,31,1,0,1,I6
608,31,1,0,1,I6
609,31,8,4,2,V43
610,31,8,4,2,V43
611,31,8,4,2,V43
612,31,1,0,0,I
613,31,1,0,0,I
614,31,1,0,0,I
615,13,3,3,1,ii65
616,13,3,3,1,ii65
617,13,3,3,1,ii65
618,13,1,0,1,I6
619,13,1,0,1,I6
620,13,1,0,1,I6
621,13,8,4,2,V43
622,13,8,4,2,V43
623,13,8,4,2,V43
624,13,1,0,0,I
625,13,1,0,0,I
626,13,1,0,0,I
627,31,3,3,1,ii65
628,31,3,3,1,ii65
629,31,3,3,1,ii65
630,31,1,0,1,I6
631,31,1,0,1,I6
632,31,1,0,1,I6
633,31,8,4,2,V43
634,31,8,4,2,V43
635,31,8,4,2,V43
636,31,1,0,0,I
637,31,1,0,0,I
638,31,1,0,0,I
639,13,3,3,1,ii65
640,13,3,3,1,ii65
641,13,3,3,1,ii65
642,13,1,0,1,I6
643,13,1,0,1,I6
644,13,1,0,1,I6
645,13,8,4,2,V43
646,13,8,4,2,V43
647,13,8,4,2,V43
648,13,1,0,0,I
649,13,1,0,0,I
650,13,1,0,0,I
651,13,8,4,2,V43
652,13,8,4,2,V43
653,13,8,4,2,V43
654,13,1,0,0,I
655,13,1,0,0,I
656,13,1,0,0,I
657,13,8,4,2,V43
658,13,8,4,2,V43
659,13,8,4,2,V43
660,13,1,0,0,I
661,13,1,0,0,I
662,13,1,0,0,I
663,13,1,0,0,I
664,13,1,0,0,I
665,13,1,0,0,I
666,13,1,0,0,I
667,13,1,0,0,I
668,13,1,0,0,I
669,13,1,0,0,I
670,13,1,0,0,I
671,13,1,0,0,I
672,31,6,4,0,V7/vi
673,31,6,4,0,V7/vi
674,31,6,4,0,V7/vi
675,31,10,1,0,vi
676,31,10,1,0,vi
677,31,10,1,0,vi
678,31,6,4,0,V7/vi
679,31,6,4,0,V7/vi
680,31,6,4,0,V7/vi
681,31,10,1,0,vi
682,31,10,1,0,vi
683,31,10,1,0,vi
684,31,12,4,0,V7/ii
685,31,12,4,0,V7/ii
686,31,12,4,0,V7/ii
687,31,3,1,0,ii
688,31,3,1,0,ii
689,31,3,1,0,ii
690,31,1,0,1,I64
691,31,1,0,1,I64
692,31,8,4,0,V7
693,31,1,0,0,I
694,31,1,0,0,I
695,31,1,0,0,I
696,31,6,0,0,V/vi
697,31,6,0,0,V/vi
698,31,6,0,0,V/vi
699,31,10,1,0,vi
700,31,10,1,0,vi
701,31,10,1,0,vi
702,31,6,0,0,V/vi
703,31,6,0,0,V/vi
704,31,6,0,0,V/vi
705,31,10,1,1,vi
706,31,10,1,1,vi
707,31,10,1,1,vi
708,31,3,1,1,ii6
709,31,3,1,1,ii6
710,31,3,1,1,ii6
711,23,7,6,1,It+6
712,23,7,6,1,It+6
713,23,7,6,1,It+6
714,23,8,0,0,V
715,23,8,0,0,V
716,23,8,0,0,V
717,23,8,0,0,V
718,23,8,0,0,V
719,23,7,6,1,It+6
720,23,8,0,0,V
721,23,8,0,0,V
722,23,7,6,1,It+6
723,23,8,0,0,V
724,23,8,0,0,V
725,23,7,6,1,It+6
726,23,8,0,0,V
727,23,8,0,0,V
728,23,8,0,0,V
729,23,8,0,0,V
730,23,8,0,0,V
731,23,5,3,0,iii7
732,23,12,8,2,vii-43
733,23,12,8,2,vii-43
734,23,5,3,0,iii7
735,23,12,8,2,vii-43
736,23,12,8,2,vii-43
737,23,5,3,0,iii7
738,23,12,8,2,vii-43
739,23,12,8,2,vii-43
740,23,12,8,2,vii-43
741,23,12,8,2,vii-43
742,23,12,8,2,vii-43
743,23,12,8,2,vii-43
744,31,8,4,2,V43
745,31,8,4,2,V43
746,31,3,9,0,vii=7/ii
747,31,8,4,2,V43
748,31,8,4,2,V43
749,31,3,9,0,vii=7/ii
750,31,8,4,2,V43
751,31,8,4,2,V43
752,31,8,4,2,V43
753,31,8,4,2,V43
754,31,8,4,2,V43
755,31,8,4,2,V43
756,31,1,0,0,I
757,31,1,0,0,I
758,31,8,4,2,V43
759,31,1,0,0,I
760,31,1,0,0,I
761,31,6,4,2,V43/vi
762,31,10,1,0,vi
763,31,10,1,0,vi
764,31,10,1,0,vi
765,31,10,1,0,vi
766,31,10,1,0,vi
767,31,6,4,2,V43/vi
768,31,10,1,0,vi
769,31,10,1,0,vi
770,31,6,4,2,V43/vi
771,31,10,1,0,vi
772,31,10,1,0,vi
773,31,3,4,2,V43/IV
774,31,6,0,0,IV
775,31,6,0,0,IV
776,31,6,0,0,IV
777,31,6,0,0,IV
778,31,6,0,0,IV
779,31,3,4,2,V43/IV
780,31,6,0,0,IV
781,31,6,0,0,IV
782,31,3,4,2,V43/IV
783,31,6,0,0,IV
784,31,6,0,0,IV
785,31,8,4,2,V43
786,31,1,0,1,I6
787,31,1,0,1,I6
788,31,8,0,1,V6
789,31,1,0,0,I
790,31,1,0,0,I
791,31,6,0,1,IV6
792,31,1,0,1,I6
793,31,1,0,1,I6
794,31,1,0,1,I6
795,31,1,0,1,I6
796,31,1,0,1,I6
797,31,1,0,1,I6
798,31,8,7,1,vii-6/V
799,31,8,7,1,vii-6/V
800,31,8,7,1,vii-6/V
801,31,8,7,1,vii-6/V
802,31,8,7,1,vii-6/V
803,31,8,7,1,vii-6/V
804,31,1,0,2,I64
805,31,1,0,2,I64
806,31,1,0,2,I64
807,31,8,4,0,V7
808,31,8,4,0,V7
809,31,8,4,0,V7
810,31,1,0,1,I6
811,31,1,0,1,I6
812,31,1,0,1,I6
813,31,1,0,1,I6
814,31,1,0,1,I6
815,31,5,8,0,vii-7/iii
816,31,1,0,1,I6
817,31,1,0,1,I6
818,31,6,0,0,IV
819,31,1,0,1,I6
820,31,1,0,1,I6
821,31,8,4,2,V43
822,31,1,0,0,I
823,31,1,0,0,I
824,31,1,0,0,I
825,31,1,0,0,I
826,31,1,0,0,I
827,31,8,5,1,V+6
828,31,1,0,0,I
829,31,1,0,0,I
830,31,8,4,2,V43
831,31,1,0,0,I
832,31,1,0,0,I
833,31,6,4,2,V43/vi
834,31,10,1,0,vi
835,31,10,1,0,vi
836,31,10,1,0,vi
837,31,10,1,0,vi
838,31,10,1,0,vi
839,31,6,0,1,V6/vi
840,31,10,1,0,vi
841,31,10,1,0,vi
842,31,6,0,1,V6/vi
843,31,10,1,0,vi
844,31,10,1,0,vi
845,31,12,4,3,V42/ii
846,31,3,1,1,ii6
847,31,3,1,1,ii6
848,31,12,0,1,V6/ii
849,31,3,1,1,ii6
850,31,3,1,1,ii6
851,31,5,4,3,V42/V
852,31,8,0,1,V6
853,31,8,0,1,V6
854,31,5,0,1,V6/V
855,31,8,1,0,v
856,31,8,1,0,v
857,31,8,4,3,V42
858,31,1,0,1,I6
859,31,1,0,1,I6
860,31,1,0,1,I6
861,31,1,0,1,I6
862,31,1,0,1,I6
863,31,1,0,1,I6
864,31,5,4,2,V43/V
865,31,5,4,2,V43/V
866,31,5,4,2,V43/V
867,31,5,4,2,V43/V
868,31,5,4,2,V43/V
869,31,5,4,2,V43/V
870,31,1,0,2,I64
871,31,1,0,2,I64
872,31,1,0,2,I64
873,31,1,0,2,I64
874,31,1,0,2,I64
875,31,1,0,2,I64
876,31,1,0,2,I64
877,31,1,0,2,I64
878,31,1,0,2,I64
879,31,1,0,2,I64
880,31,1,0,2,I64
881,31,1,0,2,I64
882,31,1,0,2,I64
883,31,1,0,2,I64
884,31,1,0,2,I64
885,31,1,0,2,I64
886,31,1,0,2,I64
887,31,8,4,0,V7
888,31,1,0,0,I
889,31,1,0,0,I
890,31,1,0,0,I
891,31,1,0,0,I
892,31,1,0,0,I
893,31,1,0,0,I
894,31,1,0,1,I6
895,31,1,0,1,I6
896,31,1,0,1,I6
897,31,8,4,0,V7
898,31,8,4,0,V7
899,31,8,4,0,V7
900,31,1,0,0,I
901,31,1,0,0,I
902,31,1,0,0,I
903,31,3,4,1,V65/IV
904,31,3,4,1,V65/IV
905,31,3,4,1,V65/IV
906,31,6,0,0,IV
907,31,6,0,0,IV
908,31,6,0,0,IV
909,31,8,4,0,V7
910,31,8,4,0,V7
911,31,8,4,0,V7
912,31,1,0,0,I
913,31,1,0,0,I
914,31,1,0,0,I
915,31,1,0,0,I
916,31,1,0,0,I
917,31,1,0,0,I
918,31,1,0,1,I6
919,31,1,0,1,I6
920,31,1,0,1,I6
921,31,8,4,0,V7
922,31,8,4,0,V7
923,31,8,4,0,V7
924,31,1,0,0,I
925,31,1,0,0,I
926,31,1,0,0,I
927,31,3,4,1,V65/IV
928,31,3,4,1,V65/IV
929,31,3,4,1,V65/IV
930,31,6,0,0,IV
931,31,6,0,0,IV
932,31,6,0,0,IV
933,31,8,4,0,V7
934,31,8,4,0,V7
935,31,8,4,0,V7
936,31,1,0,0,I
937,31,1,0,0,I
938,31,1,0,0,I
939,31,3,4,1,V65/IV
940,31,3,4,1,V65/IV
941,31,3,4,1,V65/IV
942,31,6,0,0,IV
943,31,6,0,0,IV
944,31,6,0,0,IV
945,31,8,4,0,V7
946,31,8,4,0,V7
947,31,8,4,0,V7
948,31,1,0,0,I
949,31,1,0,0,I
950,31,1,0,0,I
951,31,8,4,0,V7
952,31,8,4,0,V7
953,31,8,4,0,V7
954,31,1,0,0,I
955,31,1,0,0,I
956,31,1,0,0,I
957,31,8,4,0,V7
958,31,8,4,0,V7
959,31,8,4,0,V7
960,31,1,0,0,I
961,31,1,0,0,I
962,31,1,0,0,I
963,7,8,4,0,V7
964,7,8,4,0,V7
965,7,8,4,0,V7
966,7,8,4,0,V7
967,7,8,4,0,V7
968,7,8,4,0,V7
969,7,8,4,0,V7
970,7,8,4,0,V7
971,7,8,4,0,V7
972,25,8,0,1,V6
973,25,8,0,1,V6
974,25,8,0,1,V6
975,25,8,0,1,V6
976,25,8,0,1,V6
977,25,8,0,1,V6
978,25,8,4,1,V65
979,25,8,4,1,V65
980,25,8,4,1,V65
981,25,8,4,1,V65
982,25,8,4,1,V65
983,25,8,4,1,V65
984,25,1,0,0,I
985,25,1,0,0,I
986,25,1,0,0,I
987,25,3,4,0,V7/IV
988,25,3,4,0,V7/IV
989,25,3,4,0,V7/IV
990,25,6,0,0,IV
991,25,6,0,0,IV
992,25,6,0,0,IV
993,25,6,0,1,IV6
994,25,6,0,1,IV6
995,25,6,0,1,IV6
996,25,3,3,0,ii7
997,25,3,3,0,ii7
998,25,3,3,0,ii7
999,25,8,4,1,V65
1000,25,8,4,1,V65
1001,25,8,4,1,V65
1002,25,1,0,0,I
1003,25,1,0,0,I
1004,25,1,0,0,I
1005,25,1,0,1,I6
1006,25,1,0,1,I6
1007,25,1,0,1,I6
1008,25,8,4,0,V7
1009,25,8,4,0,V7
1010,25,8,4,0,V7
1011,25,1,0,0,I
1012,25,1,0,0,I
1013,25,1,0,0,I
1014,25,8,4,0,V7
1015,25,8,4,0,V7
1016,25,8,4,0,V7
1017,25,8,4,0,V7
1018,25,8,4,0,V7
1019,25,8,4,0,V7
1020,26,6,1,0,iv
1021,26,6,1,0,iv
1022,26,6,1,0,iv
1023,26,6,1,1,iv6
1024,26,6,1,1,iv6
1025,26,6,1,1,iv6
1026,26,3,9,0,ii=7
1027,26,3,9,0,ii=7
1028,26,3,9,0,ii=7
1029,26,12,8,0,vii-7
1030,26,12,8,0,vii-7
1031,26,12,8,0,vii-7
1032,26,1,1,0,i
1033,26,1,1,0,i
1034,26,1,1,0,i
1035,26,1,1,0,i
1036,26,1,1,0,i
1037,26,1,1,0,i
1038,26,8,4,0,V7
1039,26,8,4,0,V7
1040,26,8,4,0,V7
1041,26,1,1,0,i
1042,26,1,1,0,i
1043,26,1,1,0,i
1044,8,8,0,1,V6
1045,8,8,0,1,V6
1046,8,8,0,1,V6
