time,key,degree,quality,inversion,roman_numeral_notation
204,26,1,2,1,i
205,26,3,8,2,ii-6
206,26,1,2,3,i64
207,26,8,1,1,V
208,26,1,2,1,i
209,26,1,2,1,i
210,26,8,5,1,V7
211,26,8,5,1,V7
212,26,1,2,1,i
213,26,1,2,1,i
214,39,8,5,1,V7
215,39,8,5,1,V7
216,39,1,1,1,I
217,39,1,1,1,I
218,39,10,2,1,vi
219,39,6,1,1,IV
220,26,3,8,2,ii-6
221,26,5,1,2,V6/V
222,26,8,5,1,V7
223,26,8,5,1,V7
224,26,8,5,2,V65
225,26,8,5,2,V65
226,26,1,2,1,i
227,26,1,2,1,i
228,26,8,5,2,V65
229,26,8,5,2,V65
230,26,1,2,1,i
231,26,1,2,1,i
232,26,8,5,2,V65
233,26,8,5,2,V65
234,26,1,2,1,i
235,26,3,5,4,V42/IV
236,26,6,2,2,iv6
237,26,6,2,1,iv
238,26,1,2,2,i6
239,26,3,8,2,ii-6
240,26,1,2,3,i64
241,26,8,5,1,V7
242,26,1,2,1,i
243,26,3,5,4,V42/IV
244,26,6,2,2,iv6
245,26,6,2,1,iv
246,26,8,9,1,vii-7/V
247,26,8,9,1,vii-7/V
248,26,8,9,1,vii-7/V
249,26,8,9,1,vii-7/V
250,26,1,2,3,i64
251,26,1,2,3,i64
252,26,8,5,1,V7
253,26,8,5,1,V7
254,26,1,2,3,i64
255,26,1,2,3,i64
256,26,8,5,1,V7
257,26,8,5,1,V7
258,26,1,2,1,i
259,26,1,2,1,i
260,26,8,5,4,V42
261,26,8,5,4,V42
262,26,1,2,1,i
263,26,1,2,1,i
264,26,8,5,4,V42
265,26,8,5,4,V42
266,26,1,2,1,i
267,26,1,2,1,i
268,26,8,5,4,V42
269,26,8,5,4,V42
270,26,1,2,1,i
271,26,3,5,1,V7/iv
272,26,6,2,1,iv
273,26,12,9,4,vii-42
274,26,3,5,1,V7/iv
275,26,3,5,1,V7/iv
276,26,6,2,2,iv6
277,26,12,9,3,vii-43
278,26,1,1,1,I
279,26,12,9,3,vii-43
280,26,1,1,1,I
281,26,12,9,3,vii-43
