onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
17.5,74.0,68.0,0.5,0.0,9.0
17.75,47.0,52.0,0.25,1.0,9.0
18.0,76.0,69.0,1.0,0.0,10.0
18.25,48.0,53.0,0.25,1.0,10.0
18.5,54.0,56.0,0.25,1.0,10.0
18.75,48.0,53.0,0.25,1.0,10.0
19.0,74.0,68.0,0.5,0.0,10.0
19.25,48.0,53.0,0.25,1.0,10.0
19.5,54.0,56.0,0.25,1.0,10.0
19.75,48.0,53.0,0.25,1.0,10.0
20.0,45.0,51.0,0.25,1.0,11.0
20.25,48.0,53.0,0.25,1.0,11.0
20.5,54.0,56.0,0.25,1.0,11.0
20.75,74.0,68.0,0.25,0.0,11.0
21.0,74.0,68.0,0.25,0.0,11.0
21.25,74.0,68.0,0.25,0.0,11.0
21.5,74.0,68.0,0.25,0.0,11.0
21.75,74.0,68.0,0.25,0.0,11.0
22.0,76.0,69.0,1.0,0.0,12.0
22.25,50.0,54.0,0.25,1.0,12.0
22.5,55.0,57.0,0.25,1.0,12.0
22.75,50.0,54.0,0.25,1.0,12.0
23.0,74.0,68.0,0.5,0.0,12.0
23.25,50.0,54.0,0.25,1.0,12.0
23.5,55.0,57.0,0.25,1.0,12.0
23.75,50.0,54.0,0.25,1.0,12.0
24.0,47.0,52.0,0.25,1.0,13.0
24.25,50.0,54.0,0.25,1.0,13.0
24.5,74.0,68.0,0.75,0.0,13.0
24.75,50.0,54.0,0.25,1.0,13.0
25.0,47.0,52.0,0.25,1.0,13.0
25.25,76.0,69.0,0.125,0.0,13.0
25.375,74.0,68.0,0.125,0.0,13.0
25.5,72.0,67.0,0.25,0.0,13.0
25.75,71.0,66.0,0.25,0.0,13.0
26.0,71.0,66.0,0.5,0.0,14.0
26.25,52.0,55.0,0.25,1.0,14.0
26.5,69.0,65.0,1.0,0.0,14.0
26.75,52.0,55.0,0.25,1.0,14.0
27.0,49.0,53.0,0.25,1.0,14.0
27.25,52.0,55.0,0.25,1.0,14.0
27.5,67.0,64.0,0.5,0.0,14.0
27.75,52.0,55.0,0.25,1.0,14.0
28.0,67.0,64.0,0.5,0.0,15.0
28.25,54.0,56.0,0.25,1.0,15.0
28.5,66.0,63.0,1.0,0.0,15.0
28.75,54.0,56.0,0.25,1.0,15.0
29.0,50.0,54.0,0.25,1.0,15.0
29.25,54.0,56.0,0.25,1.0,15.0
29.5,74.0,68.0,0.5,0.0,15.0
29.75,54.0,56.0,0.25,1.0,15.0
30.0,74.0,68.0,0.5,0.0,16.0
30.25,55.0,57.0,0.25,1.0,16.0
30.5,73.0,67.0,1.0,0.0,16.0
30.75,55.0,57.0,0.25,1.0,16.0
31.0,52.0,55.0,0.25,1.0,16.0
31.25,55.0,57.0,0.25,1.0,16.0
31.5,71.0,66.0,0.5,0.0,16.0
31.75,55.0,57.0,0.25,1.0,16.0
32.0,71.0,66.0,0.5,0.0,17.0
32.25,57.0,58.0,0.25,1.0,17.0
32.5,69.0,65.0,1.0,0.0,17.0
32.75,57.0,58.0,0.25,1.0,17.0
33.0,54.0,56.0,0.25,1.0,17.0
33.25,57.0,58.0,0.25,1.0,17.0
33.5,78.0,70.0,0.5,0.0,17.0
33.75,57.0,58.0,0.25,1.0,17.0
34.0,78.0,70.0,0.5,0.0,18.0
34.25,59.0,59.0,0.25,1.0,18.0
34.5,76.0,69.0,1.0,0.0,18.0
34.75,59.0,59.0,0.25,1.0,18.0
35.0,56.0,57.0,0.25,1.0,18.0
35.25,59.0,59.0,0.25,1.0,18.0
35.5,74.0,68.0,0.5,0.0,18.0
35.75,59.0,59.0,0.25,1.0,18.0
36.0,74.0,68.0,0.5,0.0,19.0
36.25,64.0,62.0,0.25,1.0,19.0
36.5,73.0,67.0,1.0,0.0,19.0
36.75,64.0,62.0,0.25,1.0,19.0
37.0,57.0,58.0,0.25,1.0,19.0
37.25,62.0,61.0,0.25,1.0,19.0
37.5,71.0,66.0,0.5,0.0,19.0
37.75,62.0,61.0,0.25,1.0,19.0
38.0,71.0,66.0,0.5,0.0,20.0
38.25,61.0,60.0,0.25,1.0,20.0
38.5,69.0,65.0,0.5,0.0,20.0
38.75,61.0,60.0,0.25,1.0,20.0
39.0,57.0,58.0,0.25,1.0,20.0
39.16667,74.0,68.0,0.16667,0.0,20.0
39.25,64.0,62.0,0.25,1.0,20.0
39.33333,76.0,69.0,0.16667,0.0,20.0
39.5,78.0,70.0,0.16667,0.0,20.0
39.66667,76.0,69.0,0.16667,0.0,20.0
39.75,64.0,62.0,0.25,1.0,20.0
39.83333,74.0,68.0,0.16667,0.0,20.0
40.0,74.0,68.0,0.5,0.0,21.0
40.25,64.0,62.0,0.25,1.0,21.0
40.5,73.0,67.0,0.5,0.0,21.0
40.75,64.0,62.0,0.25,1.0,21.0
41.0,57.0,58.0,0.25,1.0,21.0
41.16667,71.0,66.0,0.16667,0.0,21.0
41.25,62.0,61.0,0.25,1.0,21.0
41.33333,73.0,67.0,0.16667,0.0,21.0
41.5,74.0,68.0,0.16667,0.0,21.0
41.66667,73.0,67.0,0.16667,0.0,21.0
41.75,62.0,61.0,0.25,1.0,21.0
41.83333,71.0,66.0,0.16667,0.0,21.0
42.0,71.0,66.0,0.5,0.0,22.0
42.25,61.0,60.0,0.25,1.0,22.0
42.5,69.0,65.0,0.5,0.0,22.0
42.75,61.0,60.0,0.25,1.0,22.0
43.0,57.0,58.0,0.25,1.0,22.0
43.16667,74.0,68.0,0.16667,0.0,22.0
43.25,64.0,62.0,0.25,1.0,22.0
43.33333,76.0,69.0,0.16667,0.0,22.0
43.5,78.0,70.0,0.16667,0.0,22.0
43.66667,76.0,69.0,0.16667,0.0,22.0
43.75,64.0,62.0,0.25,1.0,22.0
43.83333,74.0,68.0,0.16667,0.0,22.0
44.0,74.0,68.0,0.16667,0.0,23.0
44.16667,73.0,67.0,0.16667,0.0,23.0
44.25,64.0,62.0,0.25,1.0,23.0
44.33333,74.0,68.0,0.16667,0.0,23.0
44.5,76.0,69.0,0.16667,0.0,23.0
44.66667,74.0,68.0,0.16667,0.0,23.0
44.75,64.0,62.0,0.25,1.0,23.0
44.83333,73.0,67.0,0.16667,0.0,23.0
45.0,73.0,67.0,0.16667,0.0,23.0
45.16667,71.0,66.0,0.16667,0.0,23.0
45.25,62.0,61.0,0.25,1.0,23.0
45.33333,73.0,67.0,0.16667,0.0,23.0
45.5,74.0,68.0,0.16667,0.0,23.0
45.66667,73.0,67.0,0.16667,0.0,23.0
45.75,62.0,61.0,0.25,1.0,23.0
45.83333,71.0,66.0,0.16667,0.0,23.0
46.0,71.0,66.0,0.16667,0.0,24.0
46.16667,69.0,65.0,0.16667,0.0,24.0
46.33333,68.0,64.0,0.16667,0.0,24.0
46.5,69.0,65.0,0.16667,0.0,24.0
46.66667,71.0,66.0,0.16667,0.0,24.0
46.83333,73.0,67.0,0.16667,0.0,24.0
47.0,74.0,68.0,0.16667,0.0,24.0
47.16667,75.0,68.0,0.16667,0.0,24.0
47.33333,76.0,69.0,0.16667,0.0,24.0
47.5,77.0,70.0,0.125,0.0,24.0
47.625,78.0,70.0,0.125,0.0,24.0
47.75,79.0,71.0,0.125,0.0,24.0
47.875,80.0,71.0,0.125,0.0,24.0
48.0,81.0,72.0,0.5,0.0,25.0
48.5,81.0,72.0,0.5,0.0,25.0
49.0,81.0,72.0,0.5,0.0,25.0
49.5,81.0,72.0,0.5,0.0,25.0
50.0,81.0,72.0,0.75,0.0,26.0
50.25,38.0,47.0,0.25,1.0,26.0
50.5,50.0,54.0,0.25,1.0,26.0
50.75,80.0,71.0,0.25,0.0,26.0
51.0,81.0,72.0,0.75,0.0,26.0
51.25,50.0,54.0,0.25,1.0,26.0
51.5,62.0,61.0,0.25,1.0,26.0
51.75,80.0,71.0,0.25,0.0,26.0
52.0,81.0,72.0,0.75,0.0,27.0
52.25,62.0,61.0,0.25,1.0,27.0
52.5,74.0,68.0,0.25,1.0,27.0
52.75,79.0,71.0,0.25,0.0,27.0
53.0,79.0,71.0,0.25,0.0,27.0
53.25,78.0,70.0,0.25,0.0,27.0
53.5,78.0,70.0,0.25,0.0,27.0
53.75,76.0,69.0,0.25,0.0,27.0
54.0,76.0,69.0,0.25,0.0,28.0
54.25,74.0,68.0,0.25,0.0,28.0
54.5,74.0,68.0,0.25,0.0,28.0
54.75,73.0,67.0,0.25,0.0,28.0
55.0,73.0,67.0,0.25,0.0,28.0
55.25,71.0,66.0,0.25,0.0,28.0
55.5,71.0,66.0,0.25,0.0,28.0
55.75,69.0,65.0,0.25,0.0,28.0
56.0,66.0,63.0,1.0,0.0,29.0
56.5,33.0,44.0,0.5,1.0,29.0
57.0,67.0,64.0,0.5,0.0,29.0
57.5,33.0,44.0,0.5,1.0,29.0
58.0,79.0,71.0,0.75,0.0,30.0
58.25,33.0,44.0,0.25,1.0,30.0
58.5,45.0,51.0,0.25,1.0,30.0
58.75,78.0,70.0,0.25,0.0,30.0
59.0,79.0,71.0,0.75,0.0,30.0
59.25,45.0,51.0,0.25,1.0,30.0
59.5,57.0,58.0,0.25,1.0,30.0
59.75,78.0,70.0,0.25,0.0,30.0
60.0,79.0,71.0,0.75,0.0,31.0
60.25,57.0,58.0,0.25,1.0,31.0
60.5,69.0,65.0,0.25,1.0,31.0
60.75,78.0,70.0,0.25,0.0,31.0
61.0,78.0,70.0,0.25,0.0,31.0
61.25,76.0,69.0,0.25,0.0,31.0
61.5,76.0,69.0,0.25,0.0,31.0
61.75,74.0,68.0,0.25,0.0,31.0
62.0,74.0,68.0,0.25,0.0,32.0
62.25,73.0,67.0,0.25,0.0,32.0
62.5,73.0,67.0,0.25,0.0,32.0
62.75,71.0,66.0,0.25,0.0,32.0
63.0,71.0,66.0,0.25,0.0,32.0
63.25,69.0,65.0,0.25,0.0,32.0
63.5,69.0,65.0,0.25,0.0,32.0
63.75,67.0,64.0,0.25,0.0,32.0
64.0,66.0,63.0,0.5,0.0,33.0
64.25,57.0,58.0,0.25,1.0,33.0
64.5,71.0,66.0,0.5,0.0,33.0
64.75,57.0,58.0,0.25,1.0,33.0
65.0,69.0,65.0,0.5,0.0,33.0
65.25,57.0,58.0,0.25,1.0,33.0
65.5,67.0,64.0,0.5,0.0,33.0
65.75,57.0,58.0,0.25,1.0,33.0
66.0,66.0,63.0,0.5,0.0,34.0
66.25,57.0,58.0,0.25,1.0,34.0
66.5,71.0,66.0,0.5,0.0,34.0
66.75,57.0,58.0,0.25,1.0,34.0
67.0,69.0,65.0,0.5,0.0,34.0
67.25,57.0,58.0,0.25,1.0,34.0
67.5,67.0,64.0,0.5,0.0,34.0
67.75,57.0,58.0,0.25,1.0,34.0
68.0,66.0,63.0,0.5,0.0,35.0
68.25,62.0,61.0,0.25,0.0,35.0
68.5,71.0,66.0,0.5,0.0,35.0
68.75,62.0,61.0,0.25,0.0,35.0
69.0,69.0,65.0,0.5,0.0,35.0
69.25,64.0,62.0,0.25,0.0,35.0
69.5,68.0,64.0,0.5,0.0,35.0
69.75,62.0,61.0,0.25,0.0,35.0
70.0,69.0,65.0,0.5,0.0,36.0
70.25,69.0,65.0,0.25,1.0,36.0
70.5,67.0,64.0,0.25,1.0,36.0
70.75,69.0,65.0,0.25,1.0,36.0
71.0,66.0,63.0,0.25,1.0,36.0
71.25,69.0,65.0,0.25,1.0,36.0
71.5,64.0,62.0,0.25,1.0,36.0
71.75,69.0,65.0,0.25,1.0,36.0
72.0,78.0,70.0,0.5,0.0,37.0
72.25,69.0,65.0,0.25,1.0,37.0
72.5,83.0,73.0,0.5,0.0,37.0
72.75,69.0,65.0,0.25,1.0,37.0
73.0,81.0,72.0,0.5,0.0,37.0
73.25,69.0,65.0,0.25,1.0,37.0
73.5,79.0,71.0,0.5,0.0,37.0
73.75,69.0,65.0,0.25,1.0,37.0
74.0,78.0,70.0,0.5,0.0,38.0
74.25,69.0,65.0,0.25,1.0,38.0
74.5,83.0,73.0,0.5,0.0,38.0
74.75,69.0,65.0,0.25,1.0,38.0
75.0,81.0,72.0,0.5,0.0,38.0
75.25,69.0,65.0,0.25,1.0,38.0
75.5,79.0,71.0,0.5,0.0,38.0
75.75,69.0,65.0,0.25,1.0,38.0
76.0,78.0,70.0,0.5,0.0,39.0
76.25,74.0,68.0,0.25,1.0,39.0
76.5,86.0,75.0,1.0,0.0,39.0
76.75,74.0,68.0,0.25,1.0,39.0
77.0,69.0,65.0,0.25,1.0,39.0
77.25,74.0,68.0,0.25,1.0,39.0
77.5,86.0,75.0,1.0,0.0,39.0
77.75,74.0,68.0,0.25,1.0,39.0
78.0,72.0,67.0,0.25,1.0,40.0
78.25,74.0,68.0,0.25,1.0,40.0
78.5,86.0,75.0,0.5,0.0,40.0
78.75,74.0,68.0,0.25,1.0,40.0
79.0,86.0,75.0,0.5,0.0,40.0
79.25,74.0,68.0,0.25,1.0,40.0
79.5,86.0,75.0,0.5,0.0,40.0
79.75,74.0,68.0,0.25,1.0,40.0
80.0,83.0,73.0,0.125,0.0,41.0
80.125,85.0,74.0,0.125,0.0,41.0
80.25,83.0,73.0,0.125,0.0,41.0
80.375,82.0,72.0,0.125,0.0,41.0
80.5,83.0,73.0,0.125,0.0,41.0
80.625,85.0,74.0,0.125,0.0,41.0
80.75,86.0,75.0,0.125,0.0,41.0
80.875,85.0,74.0,0.125,0.0,41.0
81.0,83.0,73.0,0.125,0.0,41.0
81.125,85.0,74.0,0.125,0.0,41.0
81.25,83.0,73.0,0.125,0.0,41.0
81.375,82.0,72.0,0.125,0.0,41.0
81.5,83.0,73.0,0.125,0.0,41.0
81.625,85.0,74.0,0.125,0.0,41.0
81.75,86.0,75.0,0.125,0.0,41.0
81.875,85.0,74.0,0.125,0.0,41.0
82.0,86.0,75.0,0.125,0.0,42.0
82.125,88.0,76.0,0.125,0.0,42.0
82.25,86.0,75.0,0.125,0.0,42.0
82.375,85.0,74.0,0.125,0.0,42.0
82.5,86.0,75.0,0.125,0.0,42.0
82.625,88.0,76.0,0.125,0.0,42.0
82.75,89.0,77.0,0.125,0.0,42.0
82.875,88.0,76.0,0.125,0.0,42.0
83.0,86.0,75.0,0.125,0.0,42.0
83.125,88.0,76.0,0.125,0.0,42.0
83.25,86.0,75.0,0.125,0.0,42.0
83.375,85.0,74.0,0.125,0.0,42.0
83.5,86.0,75.0,0.125,0.0,42.0
83.625,88.0,76.0,0.125,0.0,42.0
83.75,89.0,77.0,0.125,0.0,42.0
83.875,88.0,76.0,0.125,0.0,42.0
84.0,86.0,75.0,0.125,0.0,43.0
84.125,88.0,76.0,0.125,0.0,43.0
84.25,86.0,75.0,0.125,0.0,43.0
84.375,85.0,74.0,0.125,0.0,43.0
84.5,86.0,75.0,0.125,0.0,43.0
84.625,88.0,76.0,0.125,0.0,43.0
84.75,90.0,77.0,0.125,0.0,43.0
84.875,88.0,76.0,0.125,0.0,43.0
85.0,86.0,75.0,0.125,0.0,43.0
85.125,85.0,74.0,0.125,0.0,43.0
85.25,83.0,73.0,0.125,0.0,43.0
85.375,81.0,72.0,0.125,0.0,43.0
85.5,79.0,71.0,0.125,0.0,43.0
85.625,78.0,70.0,0.125,0.0,43.0
85.75,76.0,69.0,0.125,0.0,43.0
85.875,74.0,68.0,0.125,0.0,43.0
86.0,78.0,70.0,1.0,0.0,44.0
87.0,76.0,69.0,1.0,0.0,44.0
88.0,74.0,68.0,0.125,0.0,45.0
88.125,76.0,69.0,0.125,0.0,45.0
88.25,78.0,70.0,0.125,0.0,45.0
88.375,79.0,71.0,0.125,0.0,45.0
88.5,81.0,72.0,0.125,0.0,45.0
88.625,79.0,71.0,0.125,0.0,45.0
88.75,78.0,70.0,0.125,0.0,45.0
88.875,76.0,69.0,0.125,0.0,45.0
89.0,74.0,68.0,0.125,0.0,45.0
89.125,73.0,67.0,0.125,0.0,45.0
89.25,71.0,66.0,0.125,0.0,45.0
89.375,69.0,65.0,0.125,0.0,45.0
89.5,67.0,64.0,0.125,0.0,45.0
89.625,66.0,63.0,0.125,0.0,45.0
89.75,64.0,62.0,0.125,0.0,45.0
89.875,62.0,61.0,0.125,0.0,45.0
90.0,66.0,63.0,1.0,0.0,46.0
91.0,64.0,62.0,1.0,0.0,46.0
92.0,62.0,61.0,0.25,0.0,47.0
92.25,57.0,58.0,0.25,0.0,47.0
92.5,66.0,63.0,0.5,0.0,47.0
92.75,57.0,58.0,0.25,0.0,47.0
93.0,67.0,64.0,0.5,0.0,47.0
93.25,57.0,58.0,0.25,0.0,47.0
93.5,68.0,64.0,0.5,0.0,47.0
93.75,57.0,58.0,0.25,0.0,47.0
94.0,69.0,65.0,2.5,0.0,48.0
94.25,57.0,58.0,0.5,0.0,48.0
94.5,38.0,47.0,0.5,1.0,48.0
94.75,57.0,58.0,0.5,0.0,48.0
95.0,42.0,49.0,0.5,1.0,48.0
95.25,57.0,58.0,0.5,0.0,48.0
95.5,45.0,51.0,0.5,1.0,48.0
95.75,57.0,58.0,0.5,0.0,48.0
96.0,50.0,54.0,2.5,1.0,49.0
96.25,57.0,58.0,0.25,0.0,49.0
96.5,66.0,63.0,0.5,0.0,49.0
96.75,57.0,58.0,0.25,0.0,49.0
97.0,71.0,66.0,0.5,0.0,49.0
97.25,57.0,58.0,0.25,0.0,49.0
97.5,69.0,65.0,0.5,0.0,49.0
97.75,57.0,58.0,0.25,0.0,49.0
98.0,67.0,64.0,2.5,0.0,50.0
98.25,57.0,58.0,0.5,0.0,50.0
98.5,50.0,54.0,0.5,1.0,50.0
98.75,57.0,58.0,0.5,0.0,50.0
99.0,49.0,53.0,0.5,1.0,50.0
99.25,57.0,58.0,0.5,0.0,50.0
99.5,47.0,52.0,0.5,1.0,50.0
99.75,57.0,58.0,0.5,0.0,50.0
100.0,49.0,53.0,1.0,1.0,51.0
100.25,57.0,58.0,0.25,0.0,51.0
100.5,67.0,64.0,0.5,0.0,51.0
100.75,57.0,58.0,0.25,0.0,51.0
101.0,69.0,65.0,0.5,0.0,51.0
101.25,57.0,58.0,0.25,0.0,51.0
101.5,67.0,64.0,0.5,0.0,51.0
101.75,57.0,58.0,0.25,0.0,51.0
102.0,66.0,63.0,2.5,0.0,52.0
102.25,57.0,58.0,0.25,0.0,52.0
102.5,46.0,51.0,0.5,1.0,52.0
102.75,58.0,58.0,0.25,0.0,52.0
103.0,47.0,52.0,0.5,1.0,52.0
103.25,59.0,59.0,0.25,0.0,52.0
103.5,42.0,49.0,0.5,1.0,52.0
103.75,54.0,56.0,0.25,0.0,52.0
104.0,43.0,50.0,0.5,1.0,53.0
104.25,55.0,57.0,0.25,0.0,53.0
104.5,64.0,62.0,0.5,0.0,53.0
104.75,56.0,57.0,0.25,0.0,53.0
105.0,64.0,62.0,0.5,0.0,53.0
105.25,57.0,58.0,0.25,0.0,53.0
105.5,67.0,64.0,0.5,0.0,53.0
105.75,57.0,58.0,0.25,0.0,53.0
106.0,66.0,63.0,2.5,0.0,54.0
106.25,57.0,58.0,0.25,0.0,54.0
106.5,46.0,51.0,0.5,1.0,54.0
106.75,58.0,58.0,0.25,0.0,54.0
107.0,47.0,52.0,0.5,1.0,54.0
107.25,59.0,59.0,0.25,0.0,54.0
107.5,42.0,49.0,0.5,1.0,54.0
107.75,54.0,56.0,0.25,0.0,54.0
108.0,43.0,50.0,0.5,1.0,55.0
108.25,55.0,57.0,0.25,0.0,55.0
108.5,64.0,62.0,0.5,0.0,55.0
108.75,56.0,57.0,0.25,0.0,55.0
109.0,64.0,62.0,0.5,0.0,55.0
109.25,57.0,58.0,0.25,0.0,55.0
109.5,67.0,64.0,0.5,0.0,55.0
109.75,57.0,58.0,0.25,0.0,55.0
110.0,66.0,63.0,2.5,0.0,56.0
110.25,57.0,58.0,0.25,0.0,56.0
110.5,46.0,51.0,0.5,1.0,56.0
110.75,58.0,58.0,0.25,0.0,56.0
111.0,47.0,52.0,0.5,1.0,56.0
111.25,59.0,59.0,0.25,0.0,56.0
111.5,48.0,53.0,0.5,1.0,56.0
111.75,60.0,60.0,0.25,0.0,56.0
112.0,47.0,52.0,0.5,1.0,57.0
112.25,59.0,59.0,0.25,0.0,57.0
112.5,67.0,64.0,0.5,0.0,57.0
112.75,59.0,59.0,0.25,0.0,57.0
113.0,66.0,63.0,0.5,0.0,57.0
113.25,57.0,58.0,0.25,0.0,57.0
113.5,64.0,62.0,0.5,0.0,57.0
113.75,55.0,57.0,0.25,0.0,57.0
114.0,62.0,61.0,1.5,0.0,58.0
114.25,57.0,58.0,0.25,0.0,58.0
114.5,54.0,56.0,0.25,0.0,58.0
114.75,57.0,58.0,0.25,0.0,58.0
115.0,54.0,56.0,0.25,0.0,58.0
115.25,57.0,58.0,0.25,0.0,58.0
115.5,64.0,62.0,0.5,0.0,58.0
115.75,61.0,60.0,0.25,0.0,58.0
116.0,66.0,63.0,1.5,0.0,59.0
116.25,62.0,61.0,0.25,0.0,59.0
116.5,57.0,58.0,0.25,0.0,59.0
116.75,62.0,61.0,0.25,0.0,59.0
117.0,57.0,58.0,0.25,0.0,59.0
117.25,62.0,61.0,0.25,0.0,59.0
117.5,64.0,62.0,0.5,0.0,59.0
117.75,61.0,60.0,0.25,0.0,59.0
118.0,62.0,61.0,1.5,0.0,60.0
118.25,57.0,58.0,0.25,1.0,60.0
118.5,54.0,56.0,0.25,1.0,60.0
118.75,57.0,58.0,0.25,1.0,60.0
119.0,54.0,56.0,0.25,1.0,60.0
119.25,57.0,58.0,0.25,1.0,60.0
119.5,73.0,67.0,0.5,0.0,60.0
119.75,57.0,58.0,0.25,1.0,60.0
120.0,74.0,68.0,0.5,0.0,61.0
120.25,57.0,58.0,0.25,1.0,61.0
120.5,73.0,67.0,0.5,0.0,61.0
120.75,57.0,58.0,0.25,1.0,61.0
121.0,74.0,68.0,0.5,0.0,61.0
121.25,57.0,58.0,0.25,1.0,61.0
121.5,73.0,67.0,0.5,0.0,61.0
121.75,57.0,58.0,0.25,1.0,61.0
122.0,76.0,69.0,2.0,0.0,62.0
124.0,74.0,68.0,0.5,0.0,63.0
125.25,62.0,61.0,0.25,0.0,0.0
125.5,74.0,68.0,0.25,0.0,0.0
125.75,70.0,65.0,0.25,0.0,0.0
126.0,71.0,66.0,0.25,0.0,1.0
126.25,66.0,63.0,0.25,0.0,1.0
126.5,67.0,64.0,0.75,0.0,1.0
126.75,47.0,52.0,1.25,1.0,1.0
127.0,50.0,54.0,1.0,1.0,1.0
127.25,62.0,61.0,0.25,0.0,1.0
127.5,74.0,68.0,0.25,0.0,1.0
127.75,70.0,65.0,0.25,0.0,1.0
128.0,71.0,66.0,0.25,0.0,2.0
128.25,66.0,63.0,0.25,0.0,2.0
128.5,67.0,64.0,0.75,0.0,2.0
128.75,59.0,59.0,1.25,1.0,2.0
129.0,62.0,61.0,1.0,1.0,2.0
129.25,64.0,62.0,0.25,0.0,2.0
129.5,76.0,69.0,0.25,0.0,2.0
129.75,71.0,66.0,0.25,0.0,2.0
130.0,72.0,67.0,0.25,0.0,3.0
130.25,68.0,64.0,0.25,0.0,3.0
130.5,69.0,65.0,0.75,0.0,3.0
130.75,48.0,53.0,1.25,1.0,3.0
131.0,52.0,55.0,1.0,1.0,3.0
131.25,64.0,62.0,0.25,0.0,3.0
131.5,76.0,69.0,0.25,0.0,3.0
131.75,71.0,66.0,0.25,0.0,3.0
132.0,72.0,67.0,0.25,0.0,4.0
132.25,68.0,64.0,0.25,0.0,4.0
132.5,69.0,65.0,0.75,0.0,4.0
132.75,60.0,60.0,1.25,1.0,4.0
133.0,64.0,62.0,1.0,1.0,4.0
133.25,69.0,65.0,0.25,0.0,4.0
133.5,84.0,74.0,0.25,0.0,4.0
133.75,83.0,73.0,0.25,0.0,4.0
134.0,81.0,72.0,0.75,0.0,5.0
134.25,54.0,56.0,0.25,1.0,5.0
134.5,57.0,58.0,0.25,1.0,5.0
134.75,79.0,71.0,0.25,0.0,5.0
135.0,78.0,70.0,0.25,0.0,5.0
135.25,76.0,69.0,0.25,0.0,5.0
135.5,74.0,68.0,0.25,0.0,5.0
135.75,72.0,67.0,0.25,0.0,5.0
136.0,72.0,67.0,0.25,0.0,6.0
136.25,71.0,66.0,0.5,0.0,6.0
136.5,59.0,59.0,0.25,1.0,6.0
